bom_id,sku_id,product_id,component_name,component_weight,recyclable,recycled_content_percentage,supplier_name,cost_per_component,hazardous_material_flag
BOM0338,SKU0338,338,Battery,105,No,55,ABC Ltd,1442,No
BOM0339,SKU0339,339,Battery,279,No,74,ABC Ltd,3689,Yes
BOM0340,SKU0340,340,Keyboard,708,No,71,XYZ Pvt Ltd,3699,Yes
BOM0341,SKU0341,341,Battery,341,No,11,ABC Ltd,3037,Yes
BOM0342,SKU0342,342,Screen,495,No,48,XYZ Pvt Ltd,3937,Yes
BOM0343,SKU0343,343,Battery,673,No,73,ABC Ltd,3627,No
BOM0344,SKU0344,344,Keyboard,187,No,9,XYZ Pvt Ltd,2739,Yes
BOM0345,SKU0345,345,Screen,703,Yes,97,ABC Ltd,3673,No
BOM0346,SKU0346,346,Keyboard,176,No,43,XYZ Pvt Ltd,2426,No
BOM0347,SKU0347,347,Battery,208,Yes,92,ABC Ltd,3788,No
BOM0348,SKU0348,348,Battery,736,Yes,55,XYZ Pvt Ltd,997,Yes
BOM0349,SKU0349,349,Screen,994,No,39,Tech Components,4110,Yes
BOM0350,SKU0350,350,Keyboard,846,Yes,93,XYZ Pvt Ltd,4871,No
BOM0351,SKU0351,351,Battery,237,Yes,64,ABC Ltd,949,No
BOM0352,SKU0352,352,Battery,343,Yes,89,ABC Ltd,4819,Yes
BOM0353,SKU0353,353,Screen,538,No,75,ABC Ltd,2321,Yes
BOM0354,SKU0354,354,Keyboard,644,Yes,3,ABC Ltd,1708,No
BOM0355,SKU0355,355,Keyboard,642,No,56,ABC Ltd,1273,No
BOM0356,SKU0356,356,Screen,915,No,86,XYZ Pvt Ltd,1761,Yes
BOM0357,SKU0357,357,Motherboard,797,No,72,ABC Ltd,873,No
BOM0358,SKU0358,358,Motherboard,860,Yes,79,ABC Ltd,4316,Yes
BOM0359,SKU0359,359,Battery,838,Yes,44,Tech Components,2313,Yes
BOM0360,SKU0360,360,Keyboard,564,No,23,XYZ Pvt Ltd,4936,No
BOM0361,SKU0361,361,Battery,300,No,11,Tech Components,1769,No
BOM0362,SKU0362,362,Keyboard,349,No,97,ABC Ltd,1639,No
BOM0363,SKU0363,363,Motherboard,168,No,21,ABC Ltd,2908,Yes
BOM0364,SKU0364,364,Screen,114,Yes,25,XYZ Pvt Ltd,4960,No
BOM0365,SKU0365,365,Screen,336,No,68,XYZ Pvt Ltd,4704,No
BOM0366,SKU0366,366,Motherboard,379,No,61,XYZ Pvt Ltd,790,No
BOM0367,SKU0367,367,Battery,809,No,10,XYZ Pvt Ltd,1731,No
BOM0368,SKU0368,368,Battery,198,No,6,ABC Ltd,3423,Yes
BOM0369,SKU0369,369,Motherboard,531,No,46,Tech Components,4034,Yes
BOM0370,SKU0370,370,Screen,764,No,94,Tech Components,4877,Yes
BOM0371,SKU0371,371,Battery,864,Yes,81,ABC Ltd,1440,Yes
BOM0372,SKU0372,372,Motherboard,651,Yes,47,ABC Ltd,654,No
BOM0373,SKU0373,373,Battery,387,Yes,36,ABC Ltd,3645,Yes
BOM0374,SKU0374,374,Keyboard,651,Yes,26,XYZ Pvt Ltd,2547,No
BOM0375,SKU0375,375,Keyboard,155,Yes,86,Tech Components,2979,No
BOM0376,SKU0376,376,Motherboard,885,Yes,32,Tech Components,647,No
BOM0377,SKU0377,377,Screen,216,Yes,97,Tech Components,3066,No
BOM0378,SKU0378,378,Screen,452,No,46,ABC Ltd,2127,Yes
BOM0379,SKU0379,379,Motherboard,923,No,24,ABC Ltd,592,Yes
BOM0380,SKU0380,380,Screen,209,No,92,Tech Components,1327,No
BOM0381,SKU0381,381,Keyboard,108,Yes,53,Tech Components,1337,Yes
BOM0382,SKU0382,382,Screen,959,Yes,62,XYZ Pvt Ltd,608,Yes
BOM0383,SKU0383,383,Motherboard,898,Yes,31,Tech Components,2789,Yes
BOM0384,SKU0384,384,Screen,649,Yes,21,Tech Components,1663,No
BOM0385,SKU0385,385,Keyboard,858,Yes,18,ABC Ltd,3779,Yes
BOM0386,SKU0386,386,Screen,862,Yes,81,Tech Components,2325,Yes
BOM0387,SKU0387,387,Screen,600,Yes,50,ABC Ltd,1077,No
BOM0388,SKU0388,388,Battery,538,Yes,81,Tech Components,1070,No
BOM0389,SKU0389,389,Battery,562,No,99,ABC Ltd,3605,No
BOM0390,SKU0390,390,Keyboard,570,Yes,3,XYZ Pvt Ltd,2423,No
BOM0391,SKU0391,391,Keyboard,867,No,9,Tech Components,3505,No
BOM0392,SKU0392,392,Motherboard,254,Yes,89,Tech Components,4700,Yes
BOM0393,SKU0393,393,Keyboard,102,No,80,ABC Ltd,835,Yes
BOM0394,SKU0394,394,Battery,570,Yes,26,Tech Components,3544,No
BOM0395,SKU0395,395,Screen,104,No,31,Tech Components,769,Yes
BOM0396,SKU0396,396,Screen,287,No,75,XYZ Pvt Ltd,2137,Yes
BOM0397,SKU0397,397,Screen,182,No,10,Tech Components,1793,No
BOM0398,SKU0398,398,Screen,537,Yes,93,Tech Components,3264,No
BOM0399,SKU0399,399,Keyboard,315,No,23,Tech Components,2028,No
BOM0400,SKU0400,400,Battery,310,No,85,ABC Ltd,1755,No
BOM0401,SKU0401,401,Screen,727,No,82,XYZ Pvt Ltd,3344,No
BOM0402,SKU0402,402,Motherboard,227,Yes,17,Tech Components,4151,No
BOM0403,SKU0403,403,Screen,771,Yes,100,XYZ Pvt Ltd,1834,Yes
BOM0404,SKU0404,404,Keyboard,285,No,39,ABC Ltd,4119,Yes
BOM0405,SKU0405,405,Motherboard,581,Yes,44,XYZ Pvt Ltd,799,Yes
BOM0406,SKU0406,406,Keyboard,218,No,60,Tech Components,1425,Yes
BOM0407,SKU0407,407,Keyboard,547,No,16,ABC Ltd,2814,No
BOM0408,SKU0408,408,Keyboard,768,Yes,47,Tech Components,3319,No
BOM0409,SKU0409,409,Keyboard,826,Yes,22,XYZ Pvt Ltd,3644,Yes
BOM0410,SKU0410,410,Screen,188,No,17,ABC Ltd,3159,Yes
BOM0411,SKU0411,411,Screen,781,No,18,ABC Ltd,4850,Yes
BOM0412,SKU0412,412,Screen,306,Yes,54,ABC Ltd,3704,Yes
BOM0413,SKU0413,413,Screen,931,No,67,XYZ Pvt Ltd,4840,No
BOM0414,SKU0414,414,Screen,533,Yes,55,Tech Components,878,Yes
BOM0415,SKU0415,415,Keyboard,831,Yes,28,ABC Ltd,3432,No
BOM0416,SKU0416,416,Battery,881,Yes,30,ABC Ltd,1061,Yes
BOM0417,SKU0417,417,Motherboard,162,Yes,61,XYZ Pvt Ltd,3283,Yes
BOM0418,SKU0418,418,Battery,658,No,90,XYZ Pvt Ltd,4290,Yes
BOM0419,SKU0419,419,Motherboard,730,No,39,Tech Components,1314,No
BOM0420,SKU0420,420,Keyboard,288,Yes,33,ABC Ltd,1006,No
BOM0421,SKU0421,421,Battery,741,Yes,50,Tech Components,4773,No
BOM0422,SKU0422,422,Screen,619,No,7,ABC Ltd,1738,Yes
BOM0423,SKU0423,423,Battery,323,Yes,91,Tech Components,2921,Yes
BOM0424,SKU0424,424,Motherboard,382,No,75,XYZ Pvt Ltd,557,No
BOM0425,SKU0425,425,Battery,340,No,87,XYZ Pvt Ltd,2652,Yes
BOM0426,SKU0426,426,Motherboard,709,No,100,Tech Components,1037,Yes
BOM0427,SKU0427,427,Battery,588,No,50,XYZ Pvt Ltd,4453,Yes
BOM0428,SKU0428,428,Motherboard,481,No,30,Tech Components,3612,No
BOM0429,SKU0429,429,Battery,288,Yes,74,ABC Ltd,1427,Yes
BOM0430,SKU0430,430,Motherboard,755,No,62,ABC Ltd,2106,No
BOM0431,SKU0431,431,Screen,855,No,41,Tech Components,4957,No
BOM0432,SKU0432,432,Battery,429,No,94,ABC Ltd,3233,Yes
BOM0433,SKU0433,433,Motherboard,725,Yes,24,XYZ Pvt Ltd,3758,No
BOM0434,SKU0434,434,Motherboard,468,Yes,44,ABC Ltd,1758,No
BOM0435,SKU0435,435,Screen,484,Yes,100,XYZ Pvt Ltd,2883,Yes
BOM0436,SKU0436,436,Motherboard,847,Yes,93,ABC Ltd,943,No
BOM0437,SKU0437,437,Screen,318,No,94,XYZ Pvt Ltd,3741,Yes
BOM0438,SKU0438,438,Motherboard,523,No,76,ABC Ltd,4938,No
BOM0439,SKU0439,439,Battery,887,Yes,83,XYZ Pvt Ltd,3401,Yes
BOM0440,SKU0440,440,Motherboard,569,Yes,29,Tech Components,4774,Yes
BOM0441,SKU0441,441,Motherboard,427,Yes,34,XYZ Pvt Ltd,3027,Yes
BOM0442,SKU0442,442,Screen,377,No,36,ABC Ltd,2515,Yes
BOM0443,SKU0443,443,Battery,629,No,44,ABC Ltd,1194,No
BOM0444,SKU0444,444,Motherboard,835,Yes,6,ABC Ltd,2565,Yes
BOM0445,SKU0445,445,Keyboard,746,Yes,59,XYZ Pvt Ltd,4508,Yes
BOM0446,SKU0446,446,Motherboard,552,Yes,82,XYZ Pvt Ltd,1148,No
BOM0447,SKU0447,447,Battery,789,No,13,XYZ Pvt Ltd,4005,Yes
BOM0448,SKU0448,448,Motherboard,338,Yes,54,XYZ Pvt Ltd,1546,No
BOM0449,SKU0449,449,Screen,926,No,59,Tech Components,2054,No
BOM0450,SKU0450,450,Motherboard,193,Yes,2,Tech Components,4282,Yes
BOM0451,SKU0451,451,Screen,410,No,75,ABC Ltd,3667,Yes
BOM0452,SKU0452,452,Motherboard,680,Yes,20,XYZ Pvt Ltd,4383,Yes
BOM0453,SKU0453,453,Screen,718,No,3,ABC Ltd,2968,No
BOM0454,SKU0454,454,Keyboard,848,Yes,91,ABC Ltd,1601,Yes
BOM0455,SKU0455,455,Screen,157,Yes,66,ABC Ltd,3565,Yes
BOM0456,SKU0456,456,Keyboard,689,No,23,XYZ Pvt Ltd,3979,No
BOM0457,SKU0457,457,Keyboard,172,No,7,XYZ Pvt Ltd,4418,No
BOM0458,SKU0458,458,Motherboard,730,Yes,15,XYZ Pvt Ltd,3817,Yes
BOM0459,SKU0459,459,Motherboard,611,Yes,0,XYZ Pvt Ltd,2052,Yes
BOM0460,SKU0460,460,Keyboard,692,No,23,Tech Components,1138,Yes
BOM0461,SKU0461,461,Battery,660,No,18,ABC Ltd,2044,Yes
BOM0462,SKU0462,462,Battery,204,No,60,Tech Components,3415,Yes
BOM0463,SKU0463,463,Keyboard,131,Yes,97,XYZ Pvt Ltd,3519,Yes
BOM0464,SKU0464,464,Battery,767,Yes,4,XYZ Pvt Ltd,4798,Yes
BOM0465,SKU0465,465,Battery,438,Yes,37,XYZ Pvt Ltd,2076,Yes
BOM0466,SKU0466,466,Keyboard,847,Yes,8,ABC Ltd,2158,No
BOM0467,SKU0467,467,Motherboard,427,Yes,35,ABC Ltd,3221,Yes
BOM0468,SKU0468,468,Keyboard,131,No,62,ABC Ltd,4695,No
BOM0469,SKU0469,469,Motherboard,828,No,45,ABC Ltd,4499,Yes
BOM0470,SKU0470,470,Keyboard,666,Yes,78,Tech Components,4173,No
BOM0471,SKU0471,471,Keyboard,980,No,72,XYZ Pvt Ltd,1579,Yes
BOM0472,SKU0472,472,Motherboard,321,No,94,ABC Ltd,2387,Yes
BOM0473,SKU0473,473,Motherboard,309,Yes,84,XYZ Pvt Ltd,864,Yes
BOM0474,SKU0474,474,Battery,820,No,83,XYZ Pvt Ltd,2840,Yes
BOM0475,SKU0475,475,Motherboard,698,No,56,Tech Components,3592,No
BOM0476,SKU0476,476,Motherboard,837,Yes,79,ABC Ltd,3075,Yes
BOM0477,SKU0477,477,Motherboard,685,Yes,23,ABC Ltd,1828,Yes
BOM0478,SKU0478,478,Battery,946,No,52,XYZ Pvt Ltd,2581,No
BOM0479,SKU0479,479,Screen,344,No,44,XYZ Pvt Ltd,1264,No
BOM0480,SKU0480,480,Battery,277,No,50,ABC Ltd,4673,No
BOM0481,SKU0481,481,Battery,851,Yes,75,Tech Components,2685,No
BOM0482,SKU0482,482,Keyboard,254,No,24,Tech Components,852,Yes
BOM0483,SKU0483,483,Motherboard,158,No,24,XYZ Pvt Ltd,3855,Yes
BOM0484,SKU0484,484,Battery,203,No,98,Tech Components,4677,No
BOM0485,SKU0485,485,Screen,962,No,21,XYZ Pvt Ltd,1576,Yes
BOM0486,SKU0486,486,Battery,555,No,2,ABC Ltd,4245,Yes
BOM0487,SKU0487,487,Motherboard,473,Yes,30,ABC Ltd,1923,No
BOM0488,SKU0488,488,Motherboard,878,Yes,21,XYZ Pvt Ltd,3100,Yes
BOM0489,SKU0489,489,Battery,922,No,29,ABC Ltd,3746,Yes
BOM0490,SKU0490,490,Battery,313,No,46,Tech Components,2268,No
BOM0491,SKU0491,491,Motherboard,659,No,16,XYZ Pvt Ltd,4882,Yes
BOM0492,SKU0492,492,Battery,609,No,95,Tech Components,2627,No
BOM0493,SKU0493,493,Keyboard,760,No,25,ABC Ltd,1776,No
BOM0494,SKU0494,494,Battery,620,Yes,27,XYZ Pvt Ltd,4196,No
BOM0495,SKU0495,495,Screen,624,Yes,37,Tech Components,4256,No
BOM0496,SKU0496,496,Screen,370,Yes,66,Tech Components,2780,No
BOM0497,SKU0497,497,Battery,650,No,80,Tech Components,1730,Yes
BOM0498,SKU0498,498,Keyboard,825,Yes,32,Tech Components,2310,Yes
BOM0499,SKU0499,499,Keyboard,582,Yes,25,ABC Ltd,3250,No
BOM0500,SKU0500,500,Battery,978,Yes,0,XYZ Pvt Ltd,1587,Yes
BOM0501,SKU0501,501,Motherboard,804,Yes,29,ABC Ltd,4517,No
BOM0502,SKU0502,502,Screen,422,Yes,10,ABC Ltd,4276,No
BOM0503,SKU0503,503,Keyboard,814,No,57,Tech Components,4607,Yes
BOM0504,SKU0504,504,Screen,636,Yes,26,ABC Ltd,771,Yes
BOM0505,SKU0505,505,Screen,696,No,8,XYZ Pvt Ltd,2313,Yes
BOM0506,SKU0506,506,Battery,321,No,83,XYZ Pvt Ltd,3942,Yes
BOM0507,SKU0507,507,Keyboard,862,No,74,XYZ Pvt Ltd,2170,Yes
BOM0508,SKU0508,508,Screen,459,Yes,37,ABC Ltd,4287,No
BOM0509,SKU0509,509,Motherboard,519,Yes,37,Tech Components,1853,No
BOM0510,SKU0510,510,Battery,341,No,97,XYZ Pvt Ltd,2565,Yes
BOM0511,SKU0511,511,Keyboard,281,Yes,31,XYZ Pvt Ltd,3901,Yes
BOM0512,SKU0512,512,Battery,388,No,42,Tech Components,4368,No
BOM0513,SKU0513,513,Motherboard,256,Yes,89,ABC Ltd,1971,Yes
BOM0514,SKU0514,514,Screen,992,Yes,62,ABC Ltd,3489,Yes
BOM0515,SKU0515,515,Battery,728,Yes,33,ABC Ltd,1081,No
BOM0516,SKU0516,516,Motherboard,452,No,54,Tech Components,4016,No
BOM0517,SKU0517,517,Motherboard,361,No,58,Tech Components,1276,Yes
BOM0518,SKU0518,518,Motherboard,710,Yes,5,Tech Components,3029,No
BOM0519,SKU0519,519,Battery,272,Yes,45,XYZ Pvt Ltd,2544,Yes
BOM0520,SKU0520,520,Keyboard,337,No,3,Tech Components,549,Yes
BOM0521,SKU0521,521,Keyboard,762,Yes,17,Tech Components,4124,No
BOM0522,SKU0522,522,Motherboard,758,No,79,Tech Components,1935,No
BOM0523,SKU0523,523,Motherboard,345,Yes,10,Tech Components,3502,No
BOM0524,SKU0524,524,Screen,787,Yes,2,ABC Ltd,762,Yes
BOM0525,SKU0525,525,Keyboard,564,No,15,ABC Ltd,3124,Yes
BOM0526,SKU0526,526,Keyboard,792,Yes,97,XYZ Pvt Ltd,2975,Yes
BOM0527,SKU0527,527,Motherboard,487,Yes,92,XYZ Pvt Ltd,4776,No
BOM0528,SKU0528,528,Battery,496,Yes,59,XYZ Pvt Ltd,2853,Yes
BOM0529,SKU0529,529,Battery,623,No,30,Tech Components,1172,Yes
BOM0530,SKU0530,530,Keyboard,867,No,6,Tech Components,3576,No
BOM0531,SKU0531,531,Screen,569,Yes,26,XYZ Pvt Ltd,2691,No
BOM0532,SKU0532,532,Keyboard,273,No,81,Tech Components,1008,No
BOM0533,SKU0533,533,Battery,261,No,86,XYZ Pvt Ltd,4876,No
BOM0534,SKU0534,534,Motherboard,520,Yes,72,XYZ Pvt Ltd,678,No
BOM0535,SKU0535,535,Battery,572,No,67,XYZ Pvt Ltd,1954,No
BOM0536,SKU0536,536,Battery,921,Yes,72,XYZ Pvt Ltd,4074,Yes
BOM0537,SKU0537,537,Battery,922,No,94,XYZ Pvt Ltd,1201,No
BOM0538,SKU0538,538,Motherboard,850,Yes,84,ABC Ltd,2969,No
BOM0539,SKU0539,539,Motherboard,430,No,54,ABC Ltd,2796,No
BOM0540,SKU0540,540,Keyboard,345,Yes,98,Tech Components,4721,Yes
BOM0541,SKU0541,541,Screen,243,Yes,88,ABC Ltd,2396,Yes
BOM0542,SKU0542,542,Keyboard,951,No,62,Tech Components,4418,No
BOM0543,SKU0543,543,Motherboard,362,Yes,39,ABC Ltd,3608,No
BOM0544,SKU0544,544,Keyboard,342,Yes,93,ABC Ltd,1608,No
BOM0545,SKU0545,545,Screen,584,Yes,45,ABC Ltd,541,No
BOM0546,SKU0546,546,Battery,294,No,47,ABC Ltd,3685,Yes
BOM0547,SKU0547,547,Screen,441,No,67,XYZ Pvt Ltd,4985,Yes
BOM0548,SKU0548,548,Motherboard,922,No,1,ABC Ltd,2416,No
BOM0549,SKU0549,549,Battery,926,No,61,Tech Components,3274,No
BOM0550,SKU0550,550,Motherboard,793,No,90,ABC Ltd,834,Yes
BOM0551,SKU0551,551,Motherboard,565,No,84,ABC Ltd,1283,Yes
BOM0552,SKU0552,552,Battery,766,Yes,37,XYZ Pvt Ltd,2603,Yes
BOM0553,SKU0553,553,Battery,156,No,25,XYZ Pvt Ltd,3217,No
BOM0554,SKU0554,554,Battery,577,No,62,ABC Ltd,3958,No
BOM0555,SKU0555,555,Battery,161,Yes,43,ABC Ltd,4049,No
BOM0556,SKU0556,556,Screen,644,Yes,10,ABC Ltd,4760,No
BOM0557,SKU0557,557,Motherboard,217,Yes,4,XYZ Pvt Ltd,2155,Yes
BOM0558,SKU0558,558,Motherboard,670,Yes,63,Tech Components,2445,Yes
BOM0559,SKU0559,559,Battery,326,Yes,70,Tech Components,3213,No
BOM0560,SKU0560,560,Motherboard,908,Yes,48,ABC Ltd,2164,No
BOM0561,SKU0561,561,Screen,262,Yes,44,Tech Components,3710,No
BOM0562,SKU0562,562,Motherboard,919,No,32,ABC Ltd,1439,No
BOM0563,SKU0563,563,Screen,784,Yes,85,ABC Ltd,3220,Yes
BOM0564,SKU0564,564,Screen,618,Yes,63,Tech Components,3313,No
BOM0565,SKU0565,565,Screen,876,Yes,74,ABC Ltd,2796,No
BOM0566,SKU0566,566,Screen,327,Yes,34,ABC Ltd,1279,Yes
BOM0567,SKU0567,567,Screen,447,No,39,XYZ Pvt Ltd,3144,Yes
BOM0568,SKU0568,568,Battery,183,No,53,XYZ Pvt Ltd,3760,No
BOM0569,SKU0569,569,Motherboard,395,No,42,XYZ Pvt Ltd,3665,Yes
BOM0570,SKU0570,570,Keyboard,409,No,7,Tech Components,4269,Yes
BOM0571,SKU0571,571,Screen,913,Yes,90,Tech Components,3048,Yes
BOM0572,SKU0572,572,Motherboard,416,No,51,ABC Ltd,4183,No
BOM0573,SKU0573,573,Keyboard,487,Yes,21,ABC Ltd,1067,No
BOM0574,SKU0574,574,Keyboard,265,No,64,XYZ Pvt Ltd,3586,Yes
BOM0575,SKU0575,575,Keyboard,780,No,95,Tech Components,1428,No
BOM0576,SKU0576,576,Battery,890,No,59,Tech Components,3524,No
BOM0577,SKU0577,577,Screen,405,Yes,48,ABC Ltd,744,No
BOM0578,SKU0578,578,Screen,677,Yes,62,ABC Ltd,3728,Yes
BOM0579,SKU0579,579,Screen,528,No,25,ABC Ltd,3716,No
BOM0580,SKU0580,580,Motherboard,410,No,88,Tech Components,1134,No
BOM0581,SKU0581,581,Keyboard,646,No,16,XYZ Pvt Ltd,2997,No
BOM0582,SKU0582,582,Battery,507,No,63,ABC Ltd,2501,No
BOM0583,SKU0583,583,Keyboard,280,Yes,89,XYZ Pvt Ltd,1006,No
BOM0584,SKU0584,584,Screen,138,Yes,75,XYZ Pvt Ltd,3289,No
BOM0585,SKU0585,585,Keyboard,459,No,37,ABC Ltd,4152,Yes
BOM0586,SKU0586,586,Battery,607,Yes,12,Tech Components,824,No
BOM0587,SKU0587,587,Motherboard,187,No,92,XYZ Pvt Ltd,3168,Yes
BOM0588,SKU0588,588,Screen,127,No,68,ABC Ltd,3869,No
BOM0589,SKU0589,589,Keyboard,431,Yes,17,XYZ Pvt Ltd,1107,No
BOM0590,SKU0590,590,Motherboard,896,No,57,XYZ Pvt Ltd,3258,No
BOM0591,SKU0591,591,Keyboard,777,No,94,Tech Components,1544,No
BOM0592,SKU0592,592,Battery,591,No,33,XYZ Pvt Ltd,1093,Yes
BOM0593,SKU0593,593,Battery,545,Yes,61,Tech Components,3937,Yes
BOM0594,SKU0594,594,Keyboard,730,No,50,ABC Ltd,4406,No
BOM0595,SKU0595,595,Battery,625,Yes,48,XYZ Pvt Ltd,1364,Yes
BOM0596,SKU0596,596,Keyboard,101,No,37,XYZ Pvt Ltd,2314,No
BOM0597,SKU0597,597,Battery,840,Yes,86,XYZ Pvt Ltd,4621,Yes
BOM0598,SKU0598,598,Motherboard,377,Yes,42,Tech Components,1390,No
BOM0599,SKU0599,599,Screen,473,No,25,XYZ Pvt Ltd,2749,Yes
BOM0600,SKU0600,600,Keyboard,649,No,51,XYZ Pvt Ltd,4036,Yes
BOM0601,SKU0601,601,Motherboard,170,No,29,Tech Components,4219,Yes
BOM0602,SKU0602,602,Keyboard,134,Yes,45,ABC Ltd,1433,No
BOM0603,SKU0603,603,Motherboard,241,No,36,ABC Ltd,2675,Yes
BOM0604,SKU0604,604,Battery,128,Yes,97,ABC Ltd,2414,No
BOM0605,SKU0605,605,Motherboard,210,No,87,ABC Ltd,1915,Yes
BOM0606,SKU0606,606,Keyboard,691,Yes,26,ABC Ltd,4796,No
BOM0607,SKU0607,607,Screen,843,No,99,ABC Ltd,1529,Yes
BOM0608,SKU0608,608,Battery,669,No,99,Tech Components,4724,Yes
BOM0609,SKU0609,609,Motherboard,470,Yes,29,Tech Components,4186,Yes
BOM0610,SKU0610,610,Battery,952,Yes,22,XYZ Pvt Ltd,1890,No
BOM0611,SKU0611,611,Motherboard,281,No,18,ABC Ltd,4398,No
BOM0612,SKU0612,612,Screen,305,Yes,4,ABC Ltd,948,No
BOM0613,SKU0613,613,Screen,282,Yes,63,XYZ Pvt Ltd,4917,Yes
BOM0614,SKU0614,614,Keyboard,729,No,52,XYZ Pvt Ltd,2919,No
BOM0615,SKU0615,615,Battery,443,No,77,Tech Components,4968,Yes
BOM0616,SKU0616,616,Keyboard,163,No,42,ABC Ltd,1389,No
BOM0617,SKU0617,617,Battery,166,No,18,XYZ Pvt Ltd,4981,No
BOM0618,SKU0618,618,Battery,360,No,25,ABC Ltd,2594,No
BOM0619,SKU0619,619,Motherboard,617,Yes,38,Tech Components,4569,Yes
BOM0620,SKU0620,620,Battery,270,No,81,XYZ Pvt Ltd,1269,Yes
BOM0621,SKU0621,621,Keyboard,873,No,4,Tech Components,4590,No
BOM0622,SKU0622,622,Screen,226,No,2,XYZ Pvt Ltd,3843,Yes
BOM0623,SKU0623,623,Motherboard,199,Yes,55,ABC Ltd,4903,No
BOM0624,SKU0624,624,Keyboard,980,Yes,98,XYZ Pvt Ltd,1286,Yes
BOM0625,SKU0625,625,Motherboard,809,No,56,ABC Ltd,3172,Yes
BOM0626,SKU0626,626,Motherboard,458,Yes,97,XYZ Pvt Ltd,2859,Yes
BOM0627,SKU0627,627,Motherboard,449,Yes,23,Tech Components,4116,Yes
BOM0628,SKU0628,628,Keyboard,692,Yes,52,XYZ Pvt Ltd,2326,No
BOM0629,SKU0629,629,Battery,418,No,6,Tech Components,4367,Yes
BOM0630,SKU0630,630,Keyboard,768,Yes,50,XYZ Pvt Ltd,4688,No
BOM0631,SKU0631,631,Battery,448,No,49,XYZ Pvt Ltd,4504,Yes
BOM0632,SKU0632,632,Motherboard,394,Yes,59,Tech Components,780,Yes
BOM0633,SKU0633,633,Screen,920,No,43,XYZ Pvt Ltd,4493,No
BOM0634,SKU0634,634,Motherboard,474,No,98,Tech Components,4048,No
BOM0635,SKU0635,635,Motherboard,904,Yes,26,Tech Components,2216,Yes
BOM0636,SKU0636,636,Battery,146,No,64,Tech Components,1034,No
BOM0637,SKU0637,637,Screen,939,No,59,XYZ Pvt Ltd,4271,No
BOM0638,SKU0638,638,Motherboard,555,Yes,95,XYZ Pvt Ltd,933,No
BOM0639,SKU0639,639,Screen,483,No,28,ABC Ltd,2173,Yes
BOM0640,SKU0640,640,Motherboard,775,Yes,96,ABC Ltd,4794,No
BOM0641,SKU0641,641,Battery,945,No,70,XYZ Pvt Ltd,1046,Yes
BOM0642,SKU0642,642,Screen,224,Yes,87,XYZ Pvt Ltd,1267,No
BOM0643,SKU0643,643,Battery,969,Yes,52,XYZ Pvt Ltd,1725,Yes
BOM0644,SKU0644,644,Screen,435,Yes,11,ABC Ltd,3504,No
BOM0645,SKU0645,645,Motherboard,243,Yes,38,Tech Components,2212,Yes
BOM0646,SKU0646,646,Screen,717,Yes,54,Tech Components,3353,No
BOM0647,SKU0647,647,Battery,875,No,68,XYZ Pvt Ltd,3964,No
BOM0648,SKU0648,648,Keyboard,753,No,58,Tech Components,2103,No
BOM0649,SKU0649,649,Keyboard,413,Yes,84,ABC Ltd,2453,No
BOM0650,SKU0650,650,Screen,121,No,27,ABC Ltd,3093,No
BOM0651,SKU0651,651,Screen,883,No,65,XYZ Pvt Ltd,3979,Yes
BOM0652,SKU0652,652,Battery,184,Yes,100,ABC Ltd,1338,No
BOM0653,SKU0653,653,Battery,255,No,84,XYZ Pvt Ltd,3380,No
BOM0654,SKU0654,654,Battery,842,No,14,Tech Components,3452,No
BOM0655,SKU0655,655,Screen,613,Yes,77,Tech Components,4080,No
BOM0656,SKU0656,656,Keyboard,840,No,52,ABC Ltd,4705,Yes
BOM0657,SKU0657,657,Screen,109,No,45,XYZ Pvt Ltd,1311,No
BOM0658,SKU0658,658,Motherboard,546,Yes,3,Tech Components,2299,Yes
BOM0659,SKU0659,659,Motherboard,879,Yes,26,Tech Components,2120,Yes
BOM0660,SKU0660,660,Keyboard,402,No,10,Tech Components,2615,Yes
BOM0661,SKU0661,661,Battery,222,No,100,ABC Ltd,4693,No
BOM0662,SKU0662,662,Keyboard,980,No,76,Tech Components,4274,Yes
BOM0663,SKU0663,663,Screen,247,Yes,51,Tech Components,4432,No
BOM0664,SKU0664,664,Motherboard,516,Yes,2,XYZ Pvt Ltd,721,No
BOM0665,SKU0665,665,Keyboard,526,Yes,63,ABC Ltd,2920,No
BOM0666,SKU0666,666,Screen,876,No,0,ABC Ltd,982,No
BOM0667,SKU0667,667,Motherboard,370,Yes,66,Tech Components,1753,No
BOM0668,SKU0668,668,Keyboard,714,No,15,Tech Components,2299,No
BOM0669,SKU0669,669,Motherboard,248,Yes,28,Tech Components,2478,Yes
BOM0670,SKU0670,670,Keyboard,501,No,89,XYZ Pvt Ltd,1017,Yes
BOM0671,SKU0671,671,Motherboard,286,Yes,24,Tech Components,3973,No
BOM0672,SKU0672,672,Battery,927,Yes,27,XYZ Pvt Ltd,4560,Yes
BOM0673,SKU0673,673,Screen,562,Yes,40,Tech Components,877,No
BOM0674,SKU0674,674,Motherboard,429,Yes,35,XYZ Pvt Ltd,1019,No
BOM0675,SKU0675,675,Motherboard,872,Yes,55,Tech Components,2327,No
BOM0676,SKU0676,676,Battery,710,Yes,78,ABC Ltd,1444,No
BOM0677,SKU0677,677,Motherboard,289,Yes,62,ABC Ltd,4124,Yes
