warranty_id,sku_id,product_id,warranty_period_months,warranty_start_date,warranty_end_date,warranty_type,coverage_details,service_center_available,claim_status,last_service_date
WAR0248,SKU0248,248,24,03-04-2024,24-03-2026,Manufacturer,Parts and Service,Yes,Expired,29-03-2025
WAR0249,SKU0249,249,24,01-04-2025,22-03-2027,Seller,Parts and Service,Yes,Active,27-03-2026
WAR0250,SKU0250,250,24,09-12-2024,29-11-2026,Seller,Parts and Service,Yes,Active,04-12-2025
WAR0251,SKU0251,251,6,22-10-2023,19-04-2024,Manufacturer,Parts and Service,Yes,Active,20-01-2024
WAR0252,SKU0252,252,6,11-11-2022,10-05-2023,Seller,Parts and Service,Yes,Active,09-02-2023
WAR0253,SKU0253,253,24,24-04-2022,13-04-2024,Manufacturer,Parts and Service,Yes,Expired,19-04-2023
WAR0254,SKU0254,254,12,19-09-2022,14-09-2023,Seller,Parts and Service,Yes,Active,18-03-2023
WAR0255,SKU0255,255,12,11-10-2024,06-10-2025,Manufacturer,Parts and Service,Yes,Expired,09-04-2025
WAR0256,SKU0256,256,12,18-02-2025,13-02-2026,Manufacturer,Parts and Service,No,Expired,17-08-2025
WAR0257,SKU0257,257,24,18-08-2024,08-08-2026,Seller,Parts and Service,No,Active,13-08-2025
WAR0258,SKU0258,258,12,23-11-2022,18-11-2023,Seller,Parts and Service,Yes,Expired,22-05-2023
WAR0259,SKU0259,259,24,31-01-2023,20-01-2025,Seller,Parts and Service,Yes,Active,26-01-2024
WAR0260,SKU0260,260,12,23-09-2024,18-09-2025,Seller,Parts and Service,No,Active,22-03-2025
WAR0261,SKU0261,261,12,30-04-2023,24-04-2024,Manufacturer,Parts and Service,No,Active,27-10-2023
WAR0262,SKU0262,262,6,12-02-2025,11-08-2025,Manufacturer,Parts and Service,Yes,Expired,13-05-2025
WAR0263,SKU0263,263,12,21-05-2024,16-05-2025,Seller,Parts and Service,Yes,Expired,17-11-2024
WAR0264,SKU0264,264,6,06-05-2025,02-11-2025,Manufacturer,Parts and Service,No,Active,04-08-2025
WAR0265,SKU0265,265,12,27-11-2023,21-11-2024,Manufacturer,Parts and Service,Yes,Active,25-05-2024
WAR0266,SKU0266,266,6,20-07-2024,16-01-2025,Seller,Parts and Service,Yes,Active,18-10-2024
WAR0267,SKU0267,267,12,07-05-2023,01-05-2024,Manufacturer,Parts and Service,Yes,Expired,03-11-2023
WAR0268,SKU0268,268,12,02-04-2023,27-03-2024,Seller,Parts and Service,No,Active,29-09-2023
WAR0269,SKU0269,269,12,29-09-2022,24-09-2023,Manufacturer,Parts and Service,Yes,Expired,28-03-2023
WAR0270,SKU0270,270,24,16-02-2023,05-02-2025,Seller,Parts and Service,No,Expired,11-02-2024
WAR0271,SKU0271,271,6,11-06-2024,08-12-2024,Seller,Parts and Service,Yes,Active,09-09-2024
WAR0272,SKU0272,272,12,24-04-2024,19-04-2025,Manufacturer,Parts and Service,No,Expired,21-10-2024
WAR0273,SKU0273,273,6,08-04-2024,05-10-2024,Manufacturer,Parts and Service,Yes,Expired,07-07-2024
WAR0274,SKU0274,274,12,10-08-2023,04-08-2024,Manufacturer,Parts and Service,Yes,Active,06-02-2024
WAR0275,SKU0275,275,6,01-01-2024,29-06-2024,Seller,Parts and Service,Yes,Expired,31-03-2024
WAR0276,SKU0276,276,12,21-02-2023,16-02-2024,Manufacturer,Parts and Service,No,Active,20-08-2023
WAR0277,SKU0277,277,24,16-10-2022,05-10-2024,Manufacturer,Parts and Service,No,Active,11-10-2023
WAR0278,SKU0278,278,24,21-03-2023,10-03-2025,Manufacturer,Parts and Service,No,Expired,15-03-2024
WAR0279,SKU0279,279,12,02-11-2024,28-10-2025,Seller,Parts and Service,Yes,Active,01-05-2025
WAR0280,SKU0280,280,12,24-05-2023,18-05-2024,Manufacturer,Parts and Service,No,Active,20-11-2023
WAR0281,SKU0281,281,12,14-02-2024,08-02-2025,Seller,Parts and Service,Yes,Active,12-08-2024
WAR0282,SKU0282,282,6,01-06-2023,28-11-2023,Manufacturer,Parts and Service,Yes,Active,30-08-2023
WAR0283,SKU0283,283,12,29-10-2022,24-10-2023,Manufacturer,Parts and Service,Yes,Expired,27-04-2023
WAR0284,SKU0284,284,6,15-11-2022,14-05-2023,Seller,Parts and Service,No,Expired,13-02-2023
WAR0285,SKU0285,285,12,01-10-2024,26-09-2025,Manufacturer,Parts and Service,Yes,Active,30-03-2025
WAR0286,SKU0286,286,24,03-07-2024,23-06-2026,Seller,Parts and Service,No,Expired,28-06-2025
WAR0287,SKU0287,287,6,11-11-2024,10-05-2025,Manufacturer,Parts and Service,No,Active,09-02-2025
WAR0288,SKU0288,288,12,29-02-2024,23-02-2025,Manufacturer,Parts and Service,No,Expired,27-08-2024
WAR0289,SKU0289,289,24,07-08-2022,27-07-2024,Manufacturer,Parts and Service,Yes,Active,02-08-2023
WAR0290,SKU0290,290,6,12-10-2023,09-04-2024,Seller,Parts and Service,Yes,Expired,10-01-2024
WAR0291,SKU0291,291,6,05-02-2025,04-08-2025,Manufacturer,Parts and Service,Yes,Expired,06-05-2025
WAR0292,SKU0292,292,12,22-09-2023,16-09-2024,Manufacturer,Parts and Service,Yes,Expired,20-03-2024
WAR0293,SKU0293,293,12,19-11-2023,13-11-2024,Manufacturer,Parts and Service,Yes,Expired,17-05-2024
WAR0294,SKU0294,294,24,21-08-2024,11-08-2026,Manufacturer,Parts and Service,No,Active,16-08-2025
WAR0295,SKU0295,295,6,15-04-2023,12-10-2023,Manufacturer,Parts and Service,Yes,Expired,14-07-2023
WAR0296,SKU0296,296,12,04-03-2023,27-02-2024,Manufacturer,Parts and Service,No,Active,31-08-2023
WAR0297,SKU0297,297,24,02-10-2024,22-09-2026,Seller,Parts and Service,No,Active,27-09-2025
WAR0298,SKU0298,298,12,24-04-2025,19-04-2026,Manufacturer,Parts and Service,Yes,Active,21-10-2025
WAR0299,SKU0299,299,12,24-06-2022,19-06-2023,Seller,Parts and Service,No,Expired,21-12-2022
WAR0300,SKU0300,300,6,01-09-2024,28-02-2025,Manufacturer,Parts and Service,No,Active,30-11-2024
WAR0301,SKU0301,301,24,08-11-2022,28-10-2024,Seller,Parts and Service,No,Active,03-11-2023
WAR0302,SKU0302,302,24,30-09-2024,20-09-2026,Manufacturer,Parts and Service,Yes,Active,25-09-2025
WAR0303,SKU0303,303,24,31-03-2024,21-03-2026,Manufacturer,Parts and Service,No,Expired,26-03-2025
WAR0304,SKU0304,304,6,27-02-2024,25-08-2024,Manufacturer,Parts and Service,No,Active,27-05-2024
WAR0305,SKU0305,305,24,28-06-2025,18-06-2027,Manufacturer,Parts and Service,Yes,Expired,23-06-2026
WAR0306,SKU0306,306,12,17-06-2023,11-06-2024,Manufacturer,Parts and Service,No,Expired,14-12-2023
WAR0307,SKU0307,307,24,03-07-2025,23-06-2027,Seller,Parts and Service,Yes,Expired,28-06-2026
WAR0308,SKU0308,308,6,09-03-2024,05-09-2024,Seller,Parts and Service,No,Active,07-06-2024
WAR0309,SKU0309,309,12,11-09-2024,06-09-2025,Seller,Parts and Service,No,Active,10-03-2025
WAR0310,SKU0310,310,6,07-07-2025,03-01-2026,Manufacturer,Parts and Service,Yes,Active,05-10-2025
WAR0311,SKU0311,311,24,30-05-2023,19-05-2025,Manufacturer,Parts and Service,Yes,Active,24-05-2024
WAR0312,SKU0312,312,24,20-09-2022,09-09-2024,Seller,Parts and Service,Yes,Active,15-09-2023
WAR0313,SKU0313,313,24,02-03-2025,20-02-2027,Manufacturer,Parts and Service,Yes,Expired,25-02-2026
WAR0314,SKU0314,314,12,07-02-2024,01-02-2025,Seller,Parts and Service,Yes,Expired,05-08-2024
WAR0315,SKU0315,315,12,11-12-2024,06-12-2025,Seller,Parts and Service,No,Active,09-06-2025
WAR0316,SKU0316,316,6,15-09-2022,14-03-2023,Seller,Parts and Service,No,Expired,14-12-2022
WAR0317,SKU0317,317,6,08-01-2023,07-07-2023,Seller,Parts and Service,Yes,Expired,08-04-2023
WAR0318,SKU0318,318,6,16-09-2022,15-03-2023,Seller,Parts and Service,No,Active,15-12-2022
WAR0319,SKU0319,319,12,22-06-2025,17-06-2026,Seller,Parts and Service,Yes,Active,19-12-2025
WAR0320,SKU0320,320,6,01-12-2022,30-05-2023,Manufacturer,Parts and Service,No,Active,01-03-2023
WAR0321,SKU0321,321,24,09-09-2022,29-08-2024,Manufacturer,Parts and Service,No,Active,04-09-2023
WAR0322,SKU0322,322,6,04-09-2023,02-03-2024,Seller,Parts and Service,Yes,Expired,03-12-2023
WAR0323,SKU0323,323,12,27-03-2024,22-03-2025,Seller,Parts and Service,Yes,Active,23-09-2024
WAR0324,SKU0324,324,24,18-05-2024,08-05-2026,Manufacturer,Parts and Service,No,Active,13-05-2025
WAR0325,SKU0325,325,24,08-11-2024,29-10-2026,Seller,Parts and Service,Yes,Active,03-11-2025
WAR0326,SKU0326,326,12,24-01-2023,19-01-2024,Seller,Parts and Service,No,Expired,23-07-2023
WAR0327,SKU0327,327,24,07-07-2022,26-06-2024,Manufacturer,Parts and Service,Yes,Expired,02-07-2023
WAR0328,SKU0328,328,24,30-08-2023,19-08-2025,Manufacturer,Parts and Service,No,Expired,24-08-2024
WAR0329,SKU0329,329,12,10-07-2025,05-07-2026,Seller,Parts and Service,No,Active,06-01-2026
WAR0330,SKU0330,330,24,26-12-2022,15-12-2024,Manufacturer,Parts and Service,No,Active,21-12-2023
WAR0331,SKU0331,331,24,06-04-2025,27-03-2027,Seller,Parts and Service,No,Active,01-04-2026
WAR0332,SKU0332,332,6,03-05-2024,30-10-2024,Seller,Parts and Service,No,Expired,01-08-2024
WAR0333,SKU0333,333,12,04-07-2022,29-06-2023,Manufacturer,Parts and Service,Yes,Active,31-12-2022
WAR0334,SKU0334,334,6,27-09-2023,25-03-2024,Seller,Parts and Service,Yes,Active,26-12-2023
WAR0335,SKU0335,335,12,01-05-2024,26-04-2025,Seller,Parts and Service,No,Expired,28-10-2024
WAR0336,SKU0336,336,6,29-01-2023,28-07-2023,Seller,Parts and Service,Yes,Expired,29-04-2023
WAR0337,SKU0337,337,12,26-07-2025,21-07-2026,Seller,Parts and Service,Yes,Expired,22-01-2026
WAR0338,SKU0338,338,12,18-12-2023,12-12-2024,Manufacturer,Parts and Service,No,Expired,15-06-2024
WAR0339,SKU0339,339,24,21-08-2025,11-08-2027,Seller,Parts and Service,Yes,Expired,16-08-2026
WAR0340,SKU0340,340,12,11-11-2023,05-11-2024,Manufacturer,Parts and Service,No,Active,09-05-2024
WAR0341,SKU0341,341,24,25-11-2022,14-11-2024,Seller,Parts and Service,Yes,Active,20-11-2023
WAR0342,SKU0342,342,24,15-07-2025,05-07-2027,Seller,Parts and Service,Yes,Active,10-07-2026
WAR0343,SKU0343,343,12,20-12-2022,15-12-2023,Manufacturer,Parts and Service,No,Active,18-06-2023
WAR0344,SKU0344,344,6,13-11-2024,12-05-2025,Seller,Parts and Service,No,Expired,11-02-2025
WAR0345,SKU0345,345,24,06-10-2022,25-09-2024,Manufacturer,Parts and Service,No,Active,01-10-2023
WAR0346,SKU0346,346,12,08-12-2022,03-12-2023,Manufacturer,Parts and Service,No,Active,06-06-2023
WAR0347,SKU0347,347,12,25-07-2022,20-07-2023,Seller,Parts and Service,No,Expired,21-01-2023
WAR0348,SKU0348,348,24,16-06-2025,06-06-2027,Manufacturer,Parts and Service,No,Active,11-06-2026
WAR0349,SKU0349,349,6,05-01-2025,04-07-2025,Seller,Parts and Service,No,Active,05-04-2025
WAR0350,SKU0350,350,6,16-02-2025,15-08-2025,Manufacturer,Parts and Service,No,Expired,17-05-2025
WAR0351,SKU0351,351,24,23-02-2024,12-02-2026,Seller,Parts and Service,Yes,Expired,17-02-2025
WAR0352,SKU0352,352,24,24-12-2023,13-12-2025,Manufacturer,Parts and Service,No,Active,18-12-2024
WAR0353,SKU0353,353,24,05-09-2022,25-08-2024,Seller,Parts and Service,Yes,Expired,31-08-2023
WAR0354,SKU0354,354,12,28-11-2023,22-11-2024,Manufacturer,Parts and Service,No,Active,26-05-2024
WAR0355,SKU0355,355,6,11-09-2024,10-03-2025,Manufacturer,Parts and Service,Yes,Active,10-12-2024
WAR0356,SKU0356,356,6,06-12-2024,04-06-2025,Seller,Parts and Service,Yes,Expired,06-03-2025
WAR0357,SKU0357,357,6,10-07-2025,06-01-2026,Seller,Parts and Service,Yes,Expired,08-10-2025
WAR0358,SKU0358,358,6,17-11-2024,16-05-2025,Seller,Parts and Service,No,Expired,15-02-2025
WAR0359,SKU0359,359,6,01-08-2025,28-01-2026,Seller,Parts and Service,Yes,Active,30-10-2025
WAR0360,SKU0360,360,24,12-12-2024,02-12-2026,Seller,Parts and Service,Yes,Active,07-12-2025
WAR0361,SKU0361,361,6,27-03-2024,23-09-2024,Seller,Parts and Service,No,Active,25-06-2024
WAR0362,SKU0362,362,12,14-06-2022,09-06-2023,Manufacturer,Parts and Service,Yes,Active,11-12-2022
WAR0363,SKU0363,363,12,27-10-2022,22-10-2023,Seller,Parts and Service,No,Active,25-04-2023
WAR0364,SKU0364,364,6,22-09-2022,21-03-2023,Seller,Parts and Service,Yes,Expired,21-12-2022
WAR0365,SKU0365,365,24,01-08-2022,21-07-2024,Seller,Parts and Service,No,Expired,27-07-2023
WAR0366,SKU0366,366,24,17-06-2025,07-06-2027,Seller,Parts and Service,No,Active,12-06-2026
WAR0367,SKU0367,367,6,15-01-2024,13-07-2024,Seller,Parts and Service,Yes,Active,14-04-2024
WAR0368,SKU0368,368,6,11-03-2023,07-09-2023,Manufacturer,Parts and Service,Yes,Expired,09-06-2023
WAR0369,SKU0369,369,12,30-08-2022,25-08-2023,Manufacturer,Parts and Service,Yes,Active,26-02-2023
WAR0370,SKU0370,370,6,02-09-2024,01-03-2025,Seller,Parts and Service,No,Expired,01-12-2024
WAR0371,SKU0371,371,24,14-09-2022,03-09-2024,Manufacturer,Parts and Service,Yes,Expired,09-09-2023
WAR0372,SKU0372,372,12,13-08-2024,08-08-2025,Seller,Parts and Service,Yes,Expired,09-02-2025
WAR0373,SKU0373,373,24,04-02-2024,24-01-2026,Manufacturer,Parts and Service,Yes,Expired,29-01-2025
WAR0374,SKU0374,374,12,29-03-2024,24-03-2025,Manufacturer,Parts and Service,No,Expired,25-09-2024
WAR0375,SKU0375,375,12,21-05-2022,16-05-2023,Manufacturer,Parts and Service,Yes,Active,17-11-2022
WAR0376,SKU0376,376,24,24-06-2025,14-06-2027,Manufacturer,Parts and Service,Yes,Expired,19-06-2026
WAR0377,SKU0377,377,12,30-12-2023,24-12-2024,Seller,Parts and Service,No,Expired,27-06-2024
WAR0378,SKU0378,378,6,31-08-2024,27-02-2025,Manufacturer,Parts and Service,Yes,Active,29-11-2024
WAR0379,SKU0379,379,24,12-09-2022,01-09-2024,Manufacturer,Parts and Service,Yes,Expired,07-09-2023
WAR0380,SKU0380,380,12,16-12-2024,11-12-2025,Manufacturer,Parts and Service,Yes,Expired,14-06-2025
WAR0381,SKU0381,381,6,28-03-2024,24-09-2024,Seller,Parts and Service,Yes,Expired,26-06-2024
WAR0382,SKU0382,382,12,06-05-2023,30-04-2024,Seller,Parts and Service,No,Expired,02-11-2023
WAR0383,SKU0383,383,24,06-11-2022,26-10-2024,Manufacturer,Parts and Service,No,Active,01-11-2023
WAR0384,SKU0384,384,12,09-11-2022,04-11-2023,Seller,Parts and Service,No,Expired,08-05-2023
WAR0385,SKU0385,385,12,31-05-2023,25-05-2024,Manufacturer,Parts and Service,Yes,Expired,27-11-2023
WAR0386,SKU0386,386,12,09-05-2025,04-05-2026,Seller,Parts and Service,Yes,Expired,05-11-2025
WAR0387,SKU0387,387,24,13-12-2022,02-12-2024,Seller,Parts and Service,Yes,Expired,08-12-2023
WAR0388,SKU0388,388,24,05-09-2022,25-08-2024,Seller,Parts and Service,No,Expired,31-08-2023
WAR0389,SKU0389,389,6,19-09-2024,18-03-2025,Manufacturer,Parts and Service,Yes,Expired,18-12-2024
WAR0390,SKU0390,390,6,08-01-2024,06-07-2024,Seller,Parts and Service,Yes,Expired,07-04-2024
WAR0391,SKU0391,391,6,18-07-2024,14-01-2025,Seller,Parts and Service,Yes,Expired,16-10-2024
WAR0392,SKU0392,392,6,26-02-2025,25-08-2025,Seller,Parts and Service,No,Active,27-05-2025
WAR0393,SKU0393,393,6,11-05-2023,07-11-2023,Manufacturer,Parts and Service,No,Expired,09-08-2023
WAR0394,SKU0394,394,24,30-08-2023,19-08-2025,Manufacturer,Parts and Service,No,Expired,24-08-2024
WAR0395,SKU0395,395,6,27-05-2025,23-11-2025,Seller,Parts and Service,Yes,Active,25-08-2025
WAR0396,SKU0396,396,24,04-10-2023,23-09-2025,Seller,Parts and Service,No,Expired,28-09-2024
WAR0397,SKU0397,397,6,28-02-2024,26-08-2024,Seller,Parts and Service,Yes,Expired,28-05-2024
WAR0398,SKU0398,398,24,05-09-2024,26-08-2026,Manufacturer,Parts and Service,Yes,Active,31-08-2025
WAR0399,SKU0399,399,24,17-09-2022,06-09-2024,Seller,Parts and Service,No,Active,12-09-2023
WAR0400,SKU0400,400,24,14-02-2025,04-02-2027,Seller,Parts and Service,No,Expired,09-02-2026
WAR0401,SKU0401,401,6,29-04-2024,26-10-2024,Seller,Parts and Service,Yes,Expired,28-07-2024
WAR0402,SKU0402,402,12,29-07-2023,23-07-2024,Manufacturer,Parts and Service,Yes,Expired,25-01-2024
WAR0403,SKU0403,403,12,14-06-2022,09-06-2023,Manufacturer,Parts and Service,No,Expired,11-12-2022
WAR0404,SKU0404,404,24,26-03-2023,15-03-2025,Manufacturer,Parts and Service,Yes,Expired,20-03-2024
WAR0405,SKU0405,405,24,03-06-2022,23-05-2024,Manufacturer,Parts and Service,No,Expired,29-05-2023
WAR0406,SKU0406,406,12,04-05-2022,29-04-2023,Manufacturer,Parts and Service,Yes,Active,31-10-2022
WAR0407,SKU0407,407,6,01-05-2024,28-10-2024,Seller,Parts and Service,No,Active,30-07-2024
WAR0408,SKU0408,408,24,07-03-2025,25-02-2027,Manufacturer,Parts and Service,Yes,Active,02-03-2026
WAR0409,SKU0409,409,24,15-07-2025,05-07-2027,Seller,Parts and Service,No,Expired,10-07-2026
WAR0410,SKU0410,410,12,27-04-2024,22-04-2025,Manufacturer,Parts and Service,Yes,Expired,24-10-2024
WAR0411,SKU0411,411,6,27-05-2025,23-11-2025,Seller,Parts and Service,No,Expired,25-08-2025
WAR0412,SKU0412,412,12,15-08-2024,10-08-2025,Manufacturer,Parts and Service,No,Expired,11-02-2025
WAR0413,SKU0413,413,24,23-01-2024,12-01-2026,Manufacturer,Parts and Service,No,Active,17-01-2025
WAR0414,SKU0414,414,6,08-11-2024,07-05-2025,Seller,Parts and Service,Yes,Active,06-02-2025
WAR0415,SKU0415,415,12,12-12-2023,06-12-2024,Seller,Parts and Service,No,Expired,09-06-2024
WAR0416,SKU0416,416,12,02-04-2024,28-03-2025,Manufacturer,Parts and Service,Yes,Expired,29-09-2024
WAR0417,SKU0417,417,24,03-09-2022,23-08-2024,Seller,Parts and Service,No,Expired,29-08-2023
WAR0418,SKU0418,418,24,06-04-2023,26-03-2025,Manufacturer,Parts and Service,No,Active,31-03-2024
WAR0419,SKU0419,419,6,01-05-2022,28-10-2022,Manufacturer,Parts and Service,Yes,Expired,30-07-2022
WAR0420,SKU0420,420,6,01-06-2022,28-11-2022,Manufacturer,Parts and Service,Yes,Expired,30-08-2022
WAR0421,SKU0421,421,12,21-03-2023,15-03-2024,Manufacturer,Parts and Service,No,Active,17-09-2023
WAR0422,SKU0422,422,12,26-05-2022,21-05-2023,Seller,Parts and Service,No,Expired,22-11-2022
WAR0423,SKU0423,423,24,21-10-2024,11-10-2026,Manufacturer,Parts and Service,Yes,Expired,16-10-2025
WAR0424,SKU0424,424,6,26-08-2023,22-02-2024,Seller,Parts and Service,No,Active,24-11-2023
WAR0425,SKU0425,425,12,27-11-2023,21-11-2024,Manufacturer,Parts and Service,No,Active,25-05-2024
WAR0426,SKU0426,426,12,22-12-2023,16-12-2024,Seller,Parts and Service,Yes,Expired,19-06-2024
WAR0427,SKU0427,427,12,26-05-2025,21-05-2026,Seller,Parts and Service,No,Active,22-11-2025
WAR0428,SKU0428,428,24,14-11-2022,03-11-2024,Manufacturer,Parts and Service,No,Active,09-11-2023
WAR0429,SKU0429,429,24,02-02-2023,22-01-2025,Manufacturer,Parts and Service,Yes,Expired,28-01-2024
WAR0430,SKU0430,430,12,14-03-2025,09-03-2026,Manufacturer,Parts and Service,Yes,Active,10-09-2025
WAR0431,SKU0431,431,6,08-08-2025,04-02-2026,Seller,Parts and Service,No,Active,06-11-2025
WAR0432,SKU0432,432,12,29-12-2023,23-12-2024,Manufacturer,Parts and Service,Yes,Expired,26-06-2024
WAR0433,SKU0433,433,12,10-09-2024,05-09-2025,Seller,Parts and Service,No,Expired,09-03-2025
WAR0434,SKU0434,434,12,04-03-2025,27-02-2026,Manufacturer,Parts and Service,No,Active,31-08-2025
WAR0435,SKU0435,435,12,23-10-2022,18-10-2023,Manufacturer,Parts and Service,Yes,Expired,21-04-2023
WAR0436,SKU0436,436,12,18-12-2024,13-12-2025,Seller,Parts and Service,No,Active,16-06-2025
WAR0437,SKU0437,437,6,08-11-2022,07-05-2023,Manufacturer,Parts and Service,Yes,Expired,06-02-2023
WAR0438,SKU0438,438,24,21-04-2023,10-04-2025,Manufacturer,Parts and Service,Yes,Active,15-04-2024
WAR0439,SKU0439,439,24,01-10-2023,20-09-2025,Manufacturer,Parts and Service,No,Expired,25-09-2024
WAR0440,SKU0440,440,12,11-09-2022,06-09-2023,Manufacturer,Parts and Service,No,Active,10-03-2023
WAR0441,SKU0441,441,12,09-02-2025,04-02-2026,Seller,Parts and Service,Yes,Active,08-08-2025
WAR0442,SKU0442,442,6,09-07-2024,05-01-2025,Seller,Parts and Service,Yes,Active,07-10-2024
WAR0443,SKU0443,443,12,12-03-2023,06-03-2024,Manufacturer,Parts and Service,Yes,Expired,08-09-2023
WAR0444,SKU0444,444,12,08-06-2023,02-06-2024,Seller,Parts and Service,Yes,Expired,05-12-2023
WAR0445,SKU0445,445,6,23-12-2024,21-06-2025,Seller,Parts and Service,No,Active,23-03-2025
WAR0446,SKU0446,446,12,17-02-2023,12-02-2024,Manufacturer,Parts and Service,No,Active,16-08-2023
WAR0447,SKU0447,447,24,02-08-2025,23-07-2027,Manufacturer,Parts and Service,Yes,Expired,28-07-2026
WAR0448,SKU0448,448,12,21-11-2023,15-11-2024,Manufacturer,Parts and Service,No,Expired,19-05-2024
WAR0449,SKU0449,449,6,04-10-2022,02-04-2023,Seller,Parts and Service,Yes,Active,02-01-2023
WAR0450,SKU0450,450,6,27-08-2022,23-02-2023,Manufacturer,Parts and Service,No,Expired,25-11-2022
WAR0451,SKU0451,451,24,31-01-2024,20-01-2026,Manufacturer,Parts and Service,No,Expired,25-01-2025
WAR0452,SKU0452,452,12,14-06-2022,09-06-2023,Manufacturer,Parts and Service,Yes,Active,11-12-2022
WAR0453,SKU0453,453,24,01-06-2024,22-05-2026,Seller,Parts and Service,No,Expired,27-05-2025
WAR0454,SKU0454,454,24,15-01-2023,04-01-2025,Seller,Parts and Service,Yes,Active,10-01-2024
WAR0455,SKU0455,455,6,11-08-2025,07-02-2026,Manufacturer,Parts and Service,No,Expired,09-11-2025
WAR0456,SKU0456,456,24,03-06-2023,23-05-2025,Manufacturer,Parts and Service,Yes,Active,28-05-2024
WAR0457,SKU0457,457,24,04-05-2024,24-04-2026,Manufacturer,Parts and Service,No,Active,29-04-2025
WAR0458,SKU0458,458,24,03-02-2025,24-01-2027,Seller,Parts and Service,No,Active,29-01-2026
WAR0459,SKU0459,459,12,07-03-2025,02-03-2026,Manufacturer,Parts and Service,Yes,Active,03-09-2025
WAR0460,SKU0460,460,6,19-02-2025,18-08-2025,Seller,Parts and Service,No,Expired,20-05-2025
WAR0461,SKU0461,461,12,16-09-2024,11-09-2025,Seller,Parts and Service,No,Expired,15-03-2025
WAR0462,SKU0462,462,12,05-08-2023,30-07-2024,Seller,Parts and Service,No,Active,01-02-2024
WAR0463,SKU0463,463,12,29-07-2023,23-07-2024,Seller,Parts and Service,No,Active,25-01-2024
WAR0464,SKU0464,464,6,18-02-2023,17-08-2023,Seller,Parts and Service,No,Expired,19-05-2023
WAR0465,SKU0465,465,24,24-01-2025,14-01-2027,Seller,Parts and Service,Yes,Expired,19-01-2026
WAR0466,SKU0466,466,6,15-05-2025,11-11-2025,Seller,Parts and Service,No,Expired,13-08-2025
WAR0467,SKU0467,467,6,04-12-2024,02-06-2025,Manufacturer,Parts and Service,No,Expired,04-03-2025
WAR0468,SKU0468,468,24,26-03-2023,15-03-2025,Seller,Parts and Service,Yes,Expired,20-03-2024
WAR0469,SKU0469,469,6,25-01-2023,24-07-2023,Seller,Parts and Service,No,Expired,25-04-2023
WAR0470,SKU0470,470,6,26-11-2024,25-05-2025,Manufacturer,Parts and Service,Yes,Expired,24-02-2025
