bom_id,sku_id,product_id,component_name,component_weight,recyclable,recycled_content_percentage,supplier_name,cost_per_component,hazardous_material_flag
BOM0311,SKU0311,311.0,screen,918.0,no,37.0,abc ltd,2335.0,yes
BOM0312,SKU0312,312.0,keyboard,234.0,no,4.0,xyz pvt ltd,1383.0,no
BOM0313,SKU0313,313.0,battery,352.0,no,24.0,abc ltd,1889.0,no
BOM0314,SKU0314,314.0,battery,919.0,no,29.0,xyz pvt ltd,4191.0,no
BOM0315,SKU0315,315.0,screen,623.0,yes,64.0,xyz pvt ltd,2032.0,yes
BOM0316,SKU0316,316.0,battery,965.0,no,19.0,xyz pvt ltd,790.0,yes
BOM0317,SKU0317,317.0,screen,534.0,no,38.0,tech components,2105.0,no
BOM0318,SKU0318,318.0,battery,334.0,no,91.0,tech components,3498.0,yes
BOM0319,SKU0319,319.0,keyboard,731.0,yes,25.0,xyz pvt ltd,4285.0,no
BOM0320,SKU0320,320.0,motherboard,192.0,yes,46.0,tech components,3298.0,yes
BOM0321,SKU0321,321.0,keyboard,462.0,yes,23.0,xyz pvt ltd,1680.0,no
BOM0322,SKU0322,322.0,motherboard,193.0,yes,57.0,xyz pvt ltd,1953.0,yes
BOM0323,SKU0323,323.0,motherboard,487.0,yes,98.0,xyz pvt ltd,4266.0,yes
BOM0324,SKU0324,324.0,screen,783.0,yes,36.0,xyz pvt ltd,507.0,no
BOM0325,SKU0325,325.0,screen,205.0,no,31.0,tech components,2841.0,no
BOM0326,SKU0326,326.0,motherboard,685.0,yes,99.0,abc ltd,677.0,no
BOM0327,SKU0327,327.0,keyboard,909.0,no,51.0,tech components,4950.0,yes
BOM0328,SKU0328,328.0,motherboard,508.0,no,73.0,xyz pvt ltd,3284.0,no
BOM0329,SKU0329,329.0,motherboard,972.0,yes,61.0,tech components,1282.0,no
BOM0330,SKU0330,330.0,battery,866.0,yes,1.0,tech components,3431.0,no
BOM0331,SKU0331,331.0,keyboard,727.0,no,56.0,abc ltd,3760.0,no
BOM0332,SKU0332,332.0,keyboard,919.0,no,20.0,abc ltd,4136.0,no
BOM0333,SKU0333,333.0,battery,587.0,no,81.0,tech components,2961.0,no
BOM0334,SKU0334,334.0,motherboard,194.0,no,11.0,abc ltd,2034.0,yes
BOM0335,SKU0335,335.0,motherboard,316.0,no,35.0,xyz pvt ltd,2510.0,yes
BOM0336,SKU0336,336.0,screen,202.0,yes,24.0,abc ltd,1545.0,yes
BOM0337,SKU0337,337.0,motherboard,269.0,yes,60.0,tech components,4340.0,yes
BOM0338,SKU0338,338.0,battery,105.0,no,55.0,abc ltd,1442.0,no
BOM0339,SKU0339,339.0,battery,279.0,no,74.0,abc ltd,3689.0,yes
BOM0340,SKU0340,340.0,keyboard,708.0,no,71.0,xyz pvt ltd,3699.0,yes
BOM0341,SKU0341,341.0,battery,341.0,no,11.0,abc ltd,3037.0,yes
BOM0342,SKU0342,342.0,screen,495.0,no,48.0,xyz pvt ltd,3937.0,yes
BOM0343,SKU0343,343.0,battery,673.0,no,73.0,abc ltd,3627.0,no
BOM0344,SKU0344,344.0,keyboard,187.0,no,9.0,xyz pvt ltd,2739.0,yes
BOM0345,SKU0345,345.0,screen,703.0,yes,97.0,abc ltd,3673.0,no
BOM0346,SKU0346,346.0,keyboard,176.0,no,43.0,xyz pvt ltd,2426.0,no
BOM0347,SKU0347,347.0,battery,208.0,yes,92.0,abc ltd,3788.0,no
BOM0348,SKU0348,348.0,battery,736.0,yes,55.0,xyz pvt ltd,997.0,yes
BOM0349,SKU0349,349.0,screen,994.0,no,39.0,tech components,4110.0,yes
BOM0350,SKU0350,350.0,keyboard,846.0,yes,93.0,xyz pvt ltd,4871.0,no
BOM0351,SKU0351,351.0,battery,237.0,yes,64.0,abc ltd,949.0,no
BOM0352,SKU0352,352.0,battery,343.0,yes,89.0,abc ltd,4819.0,yes
BOM0353,SKU0353,353.0,screen,538.0,no,75.0,abc ltd,2321.0,yes
BOM0354,SKU0354,354.0,keyboard,644.0,yes,3.0,abc ltd,1708.0,no
BOM0355,SKU0355,355.0,keyboard,642.0,no,56.0,abc ltd,1273.0,no
BOM0356,SKU0356,356.0,screen,915.0,no,86.0,xyz pvt ltd,1761.0,yes
BOM0357,SKU0357,357.0,motherboard,797.0,no,72.0,abc ltd,873.0,no
BOM0358,SKU0358,358.0,motherboard,860.0,yes,79.0,abc ltd,4316.0,yes
BOM0359,SKU0359,359.0,battery,838.0,yes,44.0,tech components,2313.0,yes
BOM0360,SKU0360,360.0,keyboard,564.0,no,23.0,xyz pvt ltd,4936.0,no
BOM0361,SKU0361,361.0,battery,300.0,no,11.0,tech components,1769.0,no
BOM0362,SKU0362,362.0,keyboard,349.0,no,97.0,abc ltd,1639.0,no
BOM0363,SKU0363,363.0,motherboard,168.0,no,21.0,abc ltd,2908.0,yes
BOM0364,SKU0364,364.0,screen,114.0,yes,25.0,xyz pvt ltd,4960.0,no
BOM0365,SKU0365,365.0,screen,336.0,no,68.0,xyz pvt ltd,4704.0,no
BOM0366,SKU0366,366.0,motherboard,379.0,no,61.0,xyz pvt ltd,790.0,no
BOM0367,SKU0367,367.0,battery,809.0,no,10.0,xyz pvt ltd,1731.0,no
BOM0368,SKU0368,368.0,battery,198.0,no,6.0,abc ltd,3423.0,yes
BOM0369,SKU0369,369.0,motherboard,531.0,no,46.0,tech components,4034.0,yes
BOM0370,SKU0370,370.0,screen,764.0,no,94.0,tech components,4877.0,yes
BOM0371,SKU0371,371.0,battery,864.0,yes,81.0,abc ltd,1440.0,yes
BOM0372,SKU0372,372.0,motherboard,651.0,yes,47.0,abc ltd,654.0,no
BOM0373,SKU0373,373.0,battery,387.0,yes,36.0,abc ltd,3645.0,yes
BOM0374,SKU0374,374.0,keyboard,651.0,yes,26.0,xyz pvt ltd,2547.0,no
BOM0375,SKU0375,375.0,keyboard,155.0,yes,86.0,tech components,2979.0,no
BOM0376,SKU0376,376.0,motherboard,885.0,yes,32.0,tech components,647.0,no
BOM0377,SKU0377,377.0,screen,216.0,yes,97.0,tech components,3066.0,no
BOM0378,SKU0378,378.0,screen,452.0,no,46.0,abc ltd,2127.0,yes
BOM0379,SKU0379,379.0,motherboard,923.0,no,24.0,abc ltd,592.0,yes
BOM0380,SKU0380,380.0,screen,209.0,no,92.0,tech components,1327.0,no
BOM0381,SKU0381,381.0,keyboard,108.0,yes,53.0,tech components,1337.0,yes
BOM0382,SKU0382,382.0,screen,959.0,yes,62.0,xyz pvt ltd,608.0,yes
BOM0383,SKU0383,383.0,motherboard,898.0,yes,31.0,tech components,2789.0,yes
BOM0384,SKU0384,384.0,screen,649.0,yes,21.0,tech components,1663.0,no
BOM0385,SKU0385,385.0,keyboard,858.0,yes,18.0,abc ltd,3779.0,yes
BOM0386,SKU0386,386.0,screen,862.0,yes,81.0,tech components,2325.0,yes
BOM0387,SKU0387,387.0,screen,600.0,yes,50.0,abc ltd,1077.0,no
BOM0388,SKU0388,388.0,battery,538.0,yes,81.0,tech components,1070.0,no
BOM0389,SKU0389,389.0,battery,562.0,no,99.0,abc ltd,3605.0,no
BOM0390,SKU0390,390.0,keyboard,570.0,yes,3.0,xyz pvt ltd,2423.0,no
BOM0391,SKU0391,391.0,keyboard,867.0,no,9.0,tech components,3505.0,no
BOM0392,SKU0392,392.0,motherboard,254.0,yes,89.0,tech components,4700.0,yes
BOM0393,SKU0393,393.0,keyboard,102.0,no,80.0,abc ltd,835.0,yes
BOM0394,SKU0394,394.0,battery,570.0,yes,26.0,tech components,3544.0,no
BOM0395,SKU0395,395.0,screen,104.0,no,31.0,tech components,769.0,yes
BOM0396,SKU0396,396.0,screen,287.0,no,75.0,xyz pvt ltd,2137.0,yes
BOM0397,SKU0397,397.0,screen,182.0,no,10.0,tech components,1793.0,no
BOM0398,SKU0398,398.0,screen,537.0,yes,93.0,tech components,3264.0,no
BOM0399,SKU0399,399.0,keyboard,315.0,no,23.0,tech components,2028.0,no
BOM0400,SKU0400,400.0,battery,310.0,no,85.0,abc ltd,1755.0,no
BOM0401,SKU0401,401.0,screen,727.0,no,82.0,xyz pvt ltd,3344.0,no
BOM0402,SKU0402,402.0,motherboard,227.0,yes,17.0,tech components,4151.0,no
BOM0403,SKU0403,403.0,screen,771.0,yes,100.0,xyz pvt ltd,1834.0,yes
BOM0404,SKU0404,404.0,keyboard,285.0,no,39.0,abc ltd,4119.0,yes
BOM0405,SKU0405,405.0,motherboard,581.0,yes,44.0,xyz pvt ltd,799.0,yes
BOM0406,SKU0406,406.0,keyboard,218.0,no,60.0,tech components,1425.0,yes
BOM0407,SKU0407,407.0,keyboard,547.0,no,16.0,abc ltd,2814.0,no
BOM0408,SKU0408,408.0,keyboard,768.0,yes,47.0,tech components,3319.0,no
BOM0409,SKU0409,409.0,keyboard,826.0,yes,22.0,xyz pvt ltd,3644.0,yes
BOM0410,SKU0410,410.0,screen,188.0,no,17.0,abc ltd,3159.0,yes
BOM0411,SKU0411,411.0,screen,781.0,no,18.0,abc ltd,4850.0,yes
BOM0412,SKU0412,412.0,screen,306.0,yes,54.0,abc ltd,3704.0,yes
BOM0413,SKU0413,413.0,screen,931.0,no,67.0,xyz pvt ltd,4840.0,no
BOM0414,SKU0414,414.0,screen,533.0,yes,55.0,tech components,878.0,yes
BOM0415,SKU0415,415.0,keyboard,831.0,yes,28.0,abc ltd,3432.0,no
BOM0416,SKU0416,416.0,battery,881.0,yes,30.0,abc ltd,1061.0,yes
BOM0417,SKU0417,417.0,motherboard,162.0,yes,61.0,xyz pvt ltd,3283.0,yes
BOM0418,SKU0418,418.0,battery,658.0,no,90.0,xyz pvt ltd,4290.0,yes
BOM0419,SKU0419,419.0,motherboard,730.0,no,39.0,tech components,1314.0,no
BOM0420,SKU0420,420.0,keyboard,288.0,yes,33.0,abc ltd,1006.0,no
BOM0421,SKU0421,421.0,battery,741.0,yes,50.0,tech components,4773.0,no
BOM0422,SKU0422,422.0,screen,619.0,no,7.0,abc ltd,1738.0,yes
BOM0423,SKU0423,423.0,battery,323.0,yes,91.0,tech components,2921.0,yes
BOM0424,SKU0424,424.0,motherboard,382.0,no,75.0,xyz pvt ltd,557.0,no
BOM0425,SKU0425,425.0,battery,340.0,no,87.0,xyz pvt ltd,2652.0,yes
BOM0426,SKU0426,426.0,motherboard,709.0,no,100.0,tech components,1037.0,yes
BOM0427,SKU0427,427.0,battery,588.0,no,50.0,xyz pvt ltd,4453.0,yes
BOM0428,SKU0428,428.0,motherboard,481.0,no,30.0,tech components,3612.0,no
BOM0429,SKU0429,429.0,battery,288.0,yes,74.0,abc ltd,1427.0,yes
BOM0430,SKU0430,430.0,motherboard,755.0,no,62.0,abc ltd,2106.0,no
BOM0431,SKU0431,431.0,screen,855.0,no,41.0,tech components,4957.0,no
BOM0432,SKU0432,432.0,battery,429.0,no,94.0,abc ltd,3233.0,yes
BOM0433,SKU0433,433.0,motherboard,725.0,yes,24.0,xyz pvt ltd,3758.0,no
BOM0434,SKU0434,434.0,motherboard,468.0,yes,44.0,abc ltd,1758.0,no
BOM0435,SKU0435,435.0,screen,484.0,yes,100.0,xyz pvt ltd,2883.0,yes
BOM0436,SKU0436,436.0,motherboard,847.0,yes,93.0,abc ltd,943.0,no
BOM0437,SKU0437,437.0,screen,318.0,no,94.0,xyz pvt ltd,3741.0,yes
BOM0438,SKU0438,438.0,motherboard,523.0,no,76.0,abc ltd,4938.0,no
BOM0439,SKU0439,439.0,battery,887.0,yes,83.0,xyz pvt ltd,3401.0,yes
BOM0440,SKU0440,440.0,motherboard,569.0,yes,29.0,tech components,4774.0,yes
BOM0441,SKU0441,441.0,motherboard,427.0,yes,34.0,xyz pvt ltd,3027.0,yes
BOM0442,SKU0442,442.0,screen,377.0,no,36.0,abc ltd,2515.0,yes
BOM0443,SKU0443,443.0,battery,629.0,no,44.0,abc ltd,1194.0,no
BOM0444,SKU0444,444.0,motherboard,835.0,yes,6.0,abc ltd,2565.0,yes
BOM0445,SKU0445,445.0,keyboard,746.0,yes,59.0,xyz pvt ltd,4508.0,yes
BOM0446,SKU0446,446.0,motherboard,552.0,yes,82.0,xyz pvt ltd,1148.0,no
BOM0447,SKU0447,447.0,battery,789.0,no,13.0,xyz pvt ltd,4005.0,yes
BOM0448,SKU0448,448.0,motherboard,338.0,yes,54.0,xyz pvt ltd,1546.0,no
BOM0449,SKU0449,449.0,screen,926.0,no,59.0,tech components,2054.0,no
BOM0450,SKU0450,450.0,motherboard,193.0,yes,2.0,tech components,4282.0,yes
BOM0451,SKU0451,451.0,screen,410.0,no,75.0,abc ltd,3667.0,yes
BOM0452,SKU0452,452.0,motherboard,680.0,yes,20.0,xyz pvt ltd,4383.0,yes
BOM0453,SKU0453,453.0,screen,718.0,no,3.0,abc ltd,2968.0,no
BOM0454,SKU0454,454.0,keyboard,848.0,yes,91.0,abc ltd,1601.0,yes
BOM0455,SKU0455,455.0,screen,157.0,yes,66.0,abc ltd,3565.0,yes
BOM0456,SKU0456,456.0,keyboard,689.0,no,23.0,xyz pvt ltd,3979.0,no
BOM0457,SKU0457,457.0,keyboard,172.0,no,7.0,xyz pvt ltd,4418.0,no
BOM0458,SKU0458,458.0,motherboard,730.0,yes,15.0,xyz pvt ltd,3817.0,yes
BOM0459,SKU0459,459.0,motherboard,611.0,yes,0.0,xyz pvt ltd,2052.0,yes
BOM0460,SKU0460,460.0,keyboard,692.0,no,23.0,tech components,1138.0,yes
BOM0461,SKU0461,461.0,battery,660.0,no,18.0,abc ltd,2044.0,yes
BOM0462,SKU0462,462.0,battery,204.0,no,60.0,tech components,3415.0,yes
BOM0463,SKU0463,463.0,keyboard,131.0,yes,97.0,xyz pvt ltd,3519.0,yes
BOM0464,SKU0464,464.0,battery,767.0,yes,4.0,xyz pvt ltd,4798.0,yes
BOM0465,SKU0465,465.0,battery,438.0,yes,37.0,xyz pvt ltd,2076.0,yes
BOM0466,SKU0466,466.0,keyboard,847.0,yes,8.0,abc ltd,2158.0,no
BOM0467,SKU0467,467.0,motherboard,427.0,yes,35.0,abc ltd,3221.0,yes
BOM0468,SKU0468,468.0,keyboard,131.0,no,62.0,abc ltd,4695.0,no
BOM0469,SKU0469,469.0,motherboard,828.0,no,45.0,abc ltd,4499.0,yes
BOM0470,SKU0470,470.0,keyboard,666.0,yes,78.0,tech components,4173.0,no
BOM0471,SKU0471,471.0,keyboard,980.0,no,72.0,xyz pvt ltd,1579.0,yes
BOM0472,SKU0472,472.0,motherboard,321.0,no,94.0,abc ltd,2387.0,yes
BOM0473,SKU0473,473.0,motherboard,309.0,yes,84.0,xyz pvt ltd,864.0,yes
BOM0474,SKU0474,474.0,battery,820.0,no,83.0,xyz pvt ltd,2840.0,yes
BOM0475,SKU0475,475.0,motherboard,698.0,no,56.0,tech components,3592.0,no
BOM0476,SKU0476,476.0,motherboard,837.0,yes,79.0,abc ltd,3075.0,yes
BOM0477,SKU0477,477.0,motherboard,685.0,yes,23.0,abc ltd,1828.0,yes
BOM0478,SKU0478,478.0,battery,946.0,no,52.0,xyz pvt ltd,2581.0,no
BOM0479,SKU0479,479.0,screen,344.0,no,44.0,xyz pvt ltd,1264.0,no
BOM0480,SKU0480,480.0,battery,277.0,no,50.0,abc ltd,4673.0,no
BOM0481,SKU0481,481.0,battery,851.0,yes,75.0,tech components,2685.0,no
BOM0482,SKU0482,482.0,keyboard,254.0,no,24.0,tech components,852.0,yes
BOM0483,SKU0483,483.0,motherboard,158.0,no,24.0,xyz pvt ltd,3855.0,yes
BOM0484,SKU0484,484.0,battery,203.0,no,98.0,tech components,4677.0,no
BOM0485,SKU0485,485.0,screen,962.0,no,21.0,xyz pvt ltd,1576.0,yes
BOM0486,SKU0486,486.0,battery,555.0,no,2.0,abc ltd,4245.0,yes
BOM0487,SKU0487,487.0,motherboard,473.0,yes,30.0,abc ltd,1923.0,no
BOM0488,SKU0488,488.0,motherboard,878.0,yes,21.0,xyz pvt ltd,3100.0,yes
BOM0489,SKU0489,489.0,battery,922.0,no,29.0,abc ltd,3746.0,yes
BOM0490,SKU0490,490.0,battery,313.0,no,46.0,tech components,2268.0,no
BOM0491,SKU0491,491.0,motherboard,659.0,no,16.0,xyz pvt ltd,4882.0,yes
BOM0492,SKU0492,492.0,battery,609.0,no,95.0,tech components,2627.0,no
BOM0493,SKU0493,493.0,keyboard,760.0,no,25.0,abc ltd,1776.0,no
BOM0494,SKU0494,494.0,battery,620.0,yes,27.0,xyz pvt ltd,4196.0,no
BOM0495,SKU0495,495.0,screen,624.0,yes,37.0,tech components,4256.0,no
BOM0496,SKU0496,496.0,screen,370.0,yes,66.0,tech components,2780.0,no
BOM0497,SKU0497,497.0,battery,650.0,no,80.0,tech components,1730.0,yes
BOM0498,SKU0498,498.0,keyboard,825.0,yes,32.0,tech components,2310.0,yes
BOM0499,SKU0499,499.0,keyboard,582.0,yes,25.0,abc ltd,3250.0,no
BOM0500,SKU0500,500.0,battery,978.0,yes,0.0,xyz pvt ltd,1587.0,yes
BOM0501,SKU0501,501.0,motherboard,804.0,yes,29.0,abc ltd,4517.0,no
BOM0502,SKU0502,502.0,screen,422.0,yes,10.0,abc ltd,4276.0,no
BOM0503,SKU0503,503.0,keyboard,814.0,no,57.0,tech components,4607.0,yes
BOM0504,SKU0504,504.0,screen,636.0,yes,26.0,abc ltd,771.0,yes
BOM0505,SKU0505,505.0,screen,696.0,no,8.0,xyz pvt ltd,2313.0,yes
BOM0506,SKU0506,506.0,battery,321.0,no,83.0,xyz pvt ltd,3942.0,yes
BOM0507,SKU0507,507.0,keyboard,862.0,no,74.0,xyz pvt ltd,2170.0,yes
BOM0508,SKU0508,508.0,screen,459.0,yes,37.0,abc ltd,4287.0,no
BOM0509,SKU0509,509.0,motherboard,519.0,yes,37.0,tech components,1853.0,no
BOM0510,SKU0510,510.0,battery,341.0,no,97.0,xyz pvt ltd,2565.0,yes
BOM0511,SKU0511,511.0,keyboard,281.0,yes,31.0,xyz pvt ltd,3901.0,yes
BOM0512,SKU0512,512.0,battery,388.0,no,42.0,tech components,4368.0,no
BOM0513,SKU0513,513.0,motherboard,256.0,yes,89.0,abc ltd,1971.0,yes
BOM0514,SKU0514,514.0,screen,992.0,yes,62.0,abc ltd,3489.0,yes
BOM0515,SKU0515,515.0,battery,728.0,yes,33.0,abc ltd,1081.0,no
BOM0516,SKU0516,516.0,motherboard,452.0,no,54.0,tech components,4016.0,no
BOM0517,SKU0517,517.0,motherboard,361.0,no,58.0,tech components,1276.0,yes
BOM0518,SKU0518,518.0,motherboard,710.0,yes,5.0,tech components,3029.0,no
BOM0519,SKU0519,519.0,battery,272.0,yes,45.0,xyz pvt ltd,2544.0,yes
BOM0520,SKU0520,520.0,keyboard,337.0,no,3.0,tech components,549.0,yes
BOM0521,SKU0521,521.0,keyboard,762.0,yes,17.0,tech components,4124.0,no
BOM0522,SKU0522,522.0,motherboard,758.0,no,79.0,tech components,1935.0,no
BOM0523,SKU0523,523.0,motherboard,345.0,yes,10.0,tech components,3502.0,no
BOM0524,SKU0524,524.0,screen,787.0,yes,2.0,abc ltd,762.0,yes
BOM0525,SKU0525,525.0,keyboard,564.0,no,15.0,abc ltd,3124.0,yes
BOM0526,SKU0526,526.0,keyboard,792.0,yes,97.0,xyz pvt ltd,2975.0,yes
BOM0527,SKU0527,527.0,motherboard,487.0,yes,92.0,xyz pvt ltd,4776.0,no
BOM0528,SKU0528,528.0,battery,496.0,yes,59.0,xyz pvt ltd,2853.0,yes
BOM0529,SKU0529,529.0,battery,623.0,no,30.0,tech components,1172.0,yes
BOM0530,SKU0530,530.0,keyboard,867.0,no,6.0,tech components,3576.0,no
BOM0531,SKU0531,531.0,screen,569.0,yes,26.0,xyz pvt ltd,2691.0,no
BOM0532,SKU0532,532.0,keyboard,273.0,no,81.0,tech components,1008.0,no
BOM0533,SKU0533,533.0,battery,261.0,no,86.0,xyz pvt ltd,4876.0,no
BOM0534,SKU0534,534.0,motherboard,520.0,yes,72.0,xyz pvt ltd,678.0,no
BOM0535,SKU0535,535.0,battery,572.0,no,67.0,xyz pvt ltd,1954.0,no
BOM0536,SKU0536,536.0,battery,921.0,yes,72.0,xyz pvt ltd,4074.0,yes
BOM0537,SKU0537,537.0,battery,922.0,no,94.0,xyz pvt ltd,1201.0,no
BOM0538,SKU0538,538.0,motherboard,850.0,yes,84.0,abc ltd,2969.0,no
BOM0539,SKU0539,539.0,motherboard,430.0,no,54.0,abc ltd,2796.0,no
BOM0540,SKU0540,540.0,keyboard,345.0,yes,98.0,tech components,4721.0,yes
BOM0541,SKU0541,541.0,screen,243.0,yes,88.0,abc ltd,2396.0,yes
BOM0542,SKU0542,542.0,keyboard,951.0,no,62.0,tech components,4418.0,no
BOM0543,SKU0543,543.0,motherboard,362.0,yes,39.0,abc ltd,3608.0,no
BOM0544,SKU0544,544.0,keyboard,342.0,yes,93.0,abc ltd,1608.0,no
BOM0545,SKU0545,545.0,screen,584.0,yes,45.0,abc ltd,541.0,no
BOM0546,SKU0546,546.0,battery,294.0,no,47.0,abc ltd,3685.0,yes
BOM0547,SKU0547,547.0,screen,441.0,no,67.0,xyz pvt ltd,4985.0,yes
BOM0548,SKU0548,548.0,motherboard,922.0,no,1.0,abc ltd,2416.0,no
BOM0549,SKU0549,549.0,battery,926.0,no,61.0,tech components,3274.0,no
BOM0550,SKU0550,550.0,motherboard,793.0,no,90.0,abc ltd,834.0,yes
BOM0551,SKU0551,551.0,motherboard,565.0,no,84.0,abc ltd,1283.0,yes
BOM0552,SKU0552,552.0,battery,766.0,yes,37.0,xyz pvt ltd,2603.0,yes
BOM0553,SKU0553,553.0,battery,156.0,no,25.0,xyz pvt ltd,3217.0,no
BOM0554,SKU0554,554.0,battery,577.0,no,62.0,abc ltd,3958.0,no
BOM0555,SKU0555,555.0,battery,161.0,yes,43.0,abc ltd,4049.0,no
BOM0556,SKU0556,556.0,screen,644.0,yes,10.0,abc ltd,4760.0,no
BOM0557,SKU0557,557.0,motherboard,217.0,yes,4.0,xyz pvt ltd,2155.0,yes
BOM0558,SKU0558,558.0,motherboard,670.0,yes,63.0,tech components,2445.0,yes
BOM0559,SKU0559,559.0,battery,326.0,yes,70.0,tech components,3213.0,no
BOM0560,SKU0560,560.0,motherboard,908.0,yes,48.0,abc ltd,2164.0,no
BOM0561,SKU0561,561.0,screen,262.0,yes,44.0,tech components,3710.0,no
BOM0562,SKU0562,562.0,motherboard,919.0,no,32.0,abc ltd,1439.0,no
BOM0563,SKU0563,563.0,screen,784.0,yes,85.0,abc ltd,3220.0,yes
BOM0564,SKU0564,564.0,screen,618.0,yes,63.0,tech components,3313.0,no
BOM0565,SKU0565,565.0,screen,876.0,yes,74.0,abc ltd,2796.0,no
BOM0566,SKU0566,566.0,screen,327.0,yes,34.0,abc ltd,1279.0,yes
BOM0567,SKU0567,567.0,screen,447.0,no,39.0,xyz pvt ltd,3144.0,yes
BOM0568,SKU0568,568.0,battery,183.0,no,53.0,xyz pvt ltd,3760.0,no
BOM0569,SKU0569,569.0,motherboard,395.0,no,42.0,xyz pvt ltd,3665.0,yes
BOM0570,SKU0570,570.0,keyboard,409.0,no,7.0,tech components,4269.0,yes
BOM0571,SKU0571,571.0,screen,913.0,yes,90.0,tech components,3048.0,yes
BOM0572,SKU0572,572.0,motherboard,416.0,no,51.0,abc ltd,4183.0,no
BOM0573,SKU0573,573.0,keyboard,487.0,yes,21.0,abc ltd,1067.0,no
BOM0574,SKU0574,574.0,keyboard,265.0,no,64.0,xyz pvt ltd,3586.0,yes
BOM0575,SKU0575,575.0,keyboard,780.0,no,95.0,tech components,1428.0,no
BOM0576,SKU0576,576.0,battery,890.0,no,59.0,tech components,3524.0,no
BOM0577,SKU0577,577.0,screen,405.0,yes,48.0,abc ltd,744.0,no
BOM0578,SKU0578,578.0,screen,677.0,yes,62.0,abc ltd,3728.0,yes
BOM0579,SKU0579,579.0,screen,528.0,no,25.0,abc ltd,3716.0,no
BOM0580,SKU0580,580.0,motherboard,410.0,no,88.0,tech components,1134.0,no
BOM0581,SKU0581,581.0,keyboard,646.0,no,16.0,xyz pvt ltd,2997.0,no
BOM0582,SKU0582,582.0,battery,507.0,no,63.0,abc ltd,2501.0,no
BOM0583,SKU0583,583.0,keyboard,280.0,yes,89.0,xyz pvt ltd,1006.0,no
BOM0584,SKU0584,584.0,screen,138.0,yes,75.0,xyz pvt ltd,3289.0,no
BOM0585,SKU0585,585.0,keyboard,459.0,no,37.0,abc ltd,4152.0,yes
BOM0586,SKU0586,586.0,battery,607.0,yes,12.0,tech components,824.0,no
BOM0587,SKU0587,587.0,motherboard,187.0,no,92.0,xyz pvt ltd,3168.0,yes
BOM0588,SKU0588,588.0,screen,127.0,no,68.0,abc ltd,3869.0,no
BOM0589,SKU0589,589.0,keyboard,431.0,yes,17.0,xyz pvt ltd,1107.0,no
BOM0590,SKU0590,590.0,motherboard,896.0,no,57.0,xyz pvt ltd,3258.0,no
BOM0591,SKU0591,591.0,keyboard,777.0,no,94.0,tech components,1544.0,no
BOM0592,SKU0592,592.0,battery,591.0,no,33.0,xyz pvt ltd,1093.0,yes
BOM0593,SKU0593,593.0,battery,545.0,yes,61.0,tech components,3937.0,yes
BOM0594,SKU0594,594.0,keyboard,730.0,no,50.0,abc ltd,4406.0,no
BOM0595,SKU0595,595.0,battery,625.0,yes,48.0,xyz pvt ltd,1364.0,yes
BOM0596,SKU0596,596.0,keyboard,101.0,no,37.0,xyz pvt ltd,2314.0,no
BOM0597,SKU0597,597.0,battery,840.0,yes,86.0,xyz pvt ltd,4621.0,yes
BOM0598,SKU0598,598.0,motherboard,377.0,yes,42.0,tech components,1390.0,no
BOM0599,SKU0599,599.0,screen,473.0,no,25.0,xyz pvt ltd,2749.0,yes
BOM0600,SKU0600,600.0,keyboard,649.0,no,51.0,xyz pvt ltd,4036.0,yes
BOM0601,SKU0601,601.0,motherboard,170.0,no,29.0,tech components,4219.0,yes
BOM0602,SKU0602,602.0,keyboard,134.0,yes,45.0,abc ltd,1433.0,no
BOM0603,SKU0603,603.0,motherboard,241.0,no,36.0,abc ltd,2675.0,yes
BOM0604,SKU0604,604.0,battery,128.0,yes,97.0,abc ltd,2414.0,no
BOM0605,SKU0605,605.0,motherboard,210.0,no,87.0,abc ltd,1915.0,yes
BOM0606,SKU0606,606.0,keyboard,691.0,yes,26.0,abc ltd,4796.0,no
BOM0607,SKU0607,607.0,screen,843.0,no,99.0,abc ltd,1529.0,yes
BOM0608,SKU0608,608.0,battery,669.0,no,99.0,tech components,4724.0,yes
BOM0609,SKU0609,609.0,motherboard,470.0,yes,29.0,tech components,4186.0,yes
BOM0610,SKU0610,610.0,battery,952.0,yes,22.0,xyz pvt ltd,1890.0,no
BOM0611,SKU0611,611.0,motherboard,281.0,no,18.0,abc ltd,4398.0,no
BOM0612,SKU0612,612.0,screen,305.0,yes,4.0,abc ltd,948.0,no
BOM0613,SKU0613,613.0,screen,282.0,yes,63.0,xyz pvt ltd,4917.0,yes
BOM0614,SKU0614,614.0,keyboard,729.0,no,52.0,xyz pvt ltd,2919.0,no
BOM0615,SKU0615,615.0,battery,443.0,no,77.0,tech components,4968.0,yes
BOM0616,SKU0616,616.0,keyboard,163.0,no,42.0,abc ltd,1389.0,no
BOM0617,SKU0617,617.0,battery,166.0,no,18.0,xyz pvt ltd,4981.0,no
BOM0618,SKU0618,618.0,battery,360.0,no,25.0,abc ltd,2594.0,no
BOM0619,SKU0619,619.0,motherboard,617.0,yes,38.0,tech components,4569.0,yes
BOM0620,SKU0620,620.0,battery,270.0,no,81.0,xyz pvt ltd,1269.0,yes
BOM0621,SKU0621,621.0,keyboard,873.0,no,4.0,tech components,4590.0,no
BOM0622,SKU0622,622.0,screen,226.0,no,2.0,xyz pvt ltd,3843.0,yes
