product_id,sku_id,recyclability_score,reusability_score,material_sustainability_score,warranty_score,overall_circularity_score,circularity_category,recommendation
519,SKU0519,6,9,6,5,96,Average,Recycle
520,SKU0520,5,3,6,5,86,Poor,Recycle
521,SKU0521,8,2,7,1,80,Average,Reuse
522,SKU0522,10,3,5,3,100,Excellent,Reuse
523,SKU0523,3,3,9,5,57,Good,Refurbish
524,SKU0524,9,8,10,9,66,Average,Recycle
525,SKU0525,7,8,5,1,98,Excellent,Repair
526,SKU0526,1,7,8,5,50,Excellent,Recycle
527,SKU0527,3,8,9,6,77,Excellent,Reuse
528,SKU0528,3,8,3,2,91,Average,Reuse
529,SKU0529,10,4,7,8,95,Excellent,Repair
530,SKU0530,7,2,8,8,85,Poor,Refurbish
531,SKU0531,5,8,6,3,67,Excellent,Repair
532,SKU0532,4,9,1,9,82,Good,Repair
533,SKU0533,8,4,3,1,73,Average,Recycle
534,SKU0534,3,9,10,7,65,Excellent,Recycle
535,SKU0535,8,8,4,4,56,Good,Refurbish
536,SKU0536,6,3,2,8,96,Excellent,Recycle
537,SKU0537,10,10,6,8,91,Excellent,Repair
538,SKU0538,5,4,2,9,96,Poor,Repair
539,SKU0539,10,3,6,5,90,Excellent,Repair
540,SKU0540,8,8,4,7,51,Poor,Reuse
541,SKU0541,4,4,7,5,78,Poor,Refurbish
542,SKU0542,4,7,3,5,54,Good,Recycle
543,SKU0543,4,10,3,10,81,Excellent,Refurbish
544,SKU0544,2,6,3,2,51,Poor,Refurbish
545,SKU0545,9,4,6,7,59,Poor,Refurbish
546,SKU0546,5,2,2,2,64,Excellent,Reuse
547,SKU0547,2,10,10,9,96,Excellent,Recycle
548,SKU0548,1,7,1,4,62,Good,Refurbish
549,SKU0549,9,8,7,5,73,Poor,Repair
550,SKU0550,4,6,4,2,92,Poor,Refurbish
551,SKU0551,5,6,4,9,95,Poor,Repair
552,SKU0552,2,4,2,4,99,Excellent,Refurbish
553,SKU0553,6,2,8,5,87,Good,Recycle
554,SKU0554,7,10,10,7,85,Good,Refurbish
555,SKU0555,9,9,6,3,53,Poor,Recycle
556,SKU0556,1,5,3,3,75,Excellent,Repair
557,SKU0557,6,5,2,10,71,Poor,Reuse
558,SKU0558,4,3,2,6,59,Good,Recycle
559,SKU0559,3,7,10,7,99,Average,Reuse
560,SKU0560,10,3,2,8,73,Average,Reuse
561,SKU0561,1,2,10,1,71,Good,Recycle
562,SKU0562,1,8,7,2,87,Average,Reuse
563,SKU0563,10,2,10,8,59,Average,Repair
564,SKU0564,8,8,7,5,95,Excellent,Repair
565,SKU0565,9,2,5,6,77,Excellent,Refurbish
566,SKU0566,5,3,9,6,98,Average,Refurbish
567,SKU0567,1,7,2,8,70,Average,Refurbish
568,SKU0568,9,9,7,1,89,Good,Repair
569,SKU0569,2,2,6,3,70,Poor,Recycle
570,SKU0570,8,4,7,8,67,Excellent,Reuse
571,SKU0571,10,4,1,4,68,Average,Reuse
572,SKU0572,7,5,4,4,62,Average,Refurbish
573,SKU0573,2,10,6,4,54,Good,Repair
574,SKU0574,8,4,10,6,75,Good,Recycle
575,SKU0575,1,10,10,5,74,Good,Repair
576,SKU0576,2,5,7,6,82,Good,Repair
577,SKU0577,5,10,3,3,57,Average,Recycle
578,SKU0578,3,1,8,5,63,Average,Repair
579,SKU0579,8,7,10,10,83,Good,Recycle
580,SKU0580,4,9,5,5,71,Good,Recycle
581,SKU0581,7,2,7,2,99,Excellent,Repair
582,SKU0582,5,1,6,1,89,Excellent,Refurbish
583,SKU0583,5,1,8,10,59,Excellent,Reuse
584,SKU0584,7,9,9,5,54,Poor,Repair
585,SKU0585,8,4,2,3,95,Poor,Reuse
586,SKU0586,9,4,7,10,82,Poor,Repair
587,SKU0587,1,10,9,7,80,Poor,Recycle
588,SKU0588,6,3,9,9,65,Excellent,Reuse
589,SKU0589,9,3,3,5,54,Average,Recycle
590,SKU0590,9,7,2,8,69,Average,Refurbish
591,SKU0591,10,6,4,8,74,Good,Recycle
592,SKU0592,7,2,7,6,86,Good,Reuse
593,SKU0593,5,3,5,1,80,Excellent,Recycle
594,SKU0594,1,3,9,3,91,Poor,Reuse
595,SKU0595,9,5,3,7,57,Poor,Recycle
596,SKU0596,3,10,9,3,50,Poor,Recycle
597,SKU0597,10,7,5,5,79,Average,Reuse
598,SKU0598,2,1,10,2,80,Poor,Recycle
599,SKU0599,5,1,7,8,73,Average,Recycle
600,SKU0600,2,1,6,5,89,Poor,Refurbish
601,SKU0601,2,1,7,1,66,Poor,Repair
602,SKU0602,8,7,6,9,68,Poor,Repair
603,SKU0603,9,10,8,1,87,Excellent,Reuse
604,SKU0604,4,9,1,5,51,Good,Recycle
605,SKU0605,10,6,4,10,97,Average,Recycle
606,SKU0606,7,10,9,4,84,Average,Recycle
607,SKU0607,7,2,9,5,74,Excellent,Refurbish
608,SKU0608,9,10,9,8,70,Excellent,Repair
609,SKU0609,7,4,6,1,69,Good,Refurbish
610,SKU0610,6,1,6,3,93,Excellent,Recycle
611,SKU0611,9,8,8,4,94,Poor,Repair
612,SKU0612,5,7,4,7,74,Average,Recycle
613,SKU0613,2,5,8,10,84,Good,Recycle
614,SKU0614,1,2,10,1,73,Good,Reuse
615,SKU0615,5,7,2,4,82,Poor,Reuse
616,SKU0616,1,5,9,5,85,Poor,Reuse
617,SKU0617,4,7,10,6,75,Good,Refurbish
618,SKU0618,8,9,6,5,91,Good,Reuse
619,SKU0619,2,6,9,3,83,Good,Refurbish
620,SKU0620,1,6,6,5,97,Poor,Refurbish
621,SKU0621,1,2,7,8,95,Excellent,Repair
622,SKU0622,10,2,7,2,71,Good,Repair
623,SKU0623,9,4,9,8,50,Poor,Reuse
624,SKU0624,7,5,4,4,97,Average,Recycle
625,SKU0625,8,5,7,4,60,Average,Repair
626,SKU0626,3,1,7,9,63,Poor,Repair
627,SKU0627,9,1,2,6,75,Excellent,Repair
628,SKU0628,10,4,10,8,97,Good,Refurbish
629,SKU0629,3,5,4,6,98,Good,Recycle
630,SKU0630,9,10,2,6,83,Good,Refurbish
631,SKU0631,5,3,5,6,97,Excellent,Recycle
632,SKU0632,4,8,1,7,93,Excellent,Reuse
633,SKU0633,6,7,2,6,87,Good,Refurbish
634,SKU0634,10,4,5,4,81,Good,Repair
635,SKU0635,6,1,8,2,70,Good,Reuse
636,SKU0636,2,4,3,7,73,Excellent,Reuse
637,SKU0637,5,9,4,9,54,Average,Recycle
638,SKU0638,2,9,7,10,55,Good,Repair
639,SKU0639,3,6,4,3,51,Poor,Reuse
640,SKU0640,3,9,7,4,61,Average,Reuse
641,SKU0641,2,2,8,4,75,Good,Reuse
642,SKU0642,3,7,10,10,53,Excellent,Refurbish
643,SKU0643,6,9,10,2,84,Poor,Refurbish
644,SKU0644,8,9,6,3,88,Poor,Refurbish
645,SKU0645,8,2,9,1,54,Good,Refurbish
646,SKU0646,6,6,10,9,61,Good,Repair
647,SKU0647,10,6,3,3,86,Poor,Reuse
648,SKU0648,9,1,1,8,59,Good,Repair
649,SKU0649,8,3,3,4,77,Poor,Refurbish
650,SKU0650,6,3,6,5,56,Poor,Reuse
651,SKU0651,7,7,3,2,53,Excellent,Reuse
652,SKU0652,1,7,10,9,53,Excellent,Recycle
653,SKU0653,3,8,5,6,91,Good,Reuse
654,SKU0654,5,5,1,9,67,Good,Repair
655,SKU0655,3,5,9,6,70,Excellent,Repair
656,SKU0656,10,10,3,3,89,Average,Recycle
657,SKU0657,9,8,2,9,66,Excellent,Reuse
658,SKU0658,10,5,5,5,86,Poor,Recycle
659,SKU0659,1,5,5,1,62,Good,Recycle
660,SKU0660,3,8,6,10,96,Excellent,Recycle
661,SKU0661,7,9,6,3,69,Good,Refurbish
662,SKU0662,10,6,3,3,92,Excellent,Refurbish
663,SKU0663,2,10,4,7,74,Good,Recycle
664,SKU0664,1,6,7,4,78,Poor,Refurbish
665,SKU0665,7,4,1,9,90,Poor,Recycle
666,SKU0666,3,1,7,6,82,Excellent,Refurbish
667,SKU0667,1,8,10,8,59,Excellent,Refurbish
668,SKU0668,3,8,10,3,75,Good,Repair
669,SKU0669,5,6,10,5,93,Average,Refurbish
670,SKU0670,3,3,2,2,91,Excellent,Repair
671,SKU0671,1,5,8,5,94,Excellent,Refurbish
672,SKU0672,4,3,8,4,54,Good,Reuse
673,SKU0673,10,4,9,2,54,Poor,Reuse
674,SKU0674,6,7,4,3,94,Average,Repair
675,SKU0675,4,7,6,3,51,Good,Recycle
676,SKU0676,1,5,4,7,57,Excellent,Recycle
677,SKU0677,3,8,9,3,69,Poor,Repair
678,SKU0678,2,7,2,6,56,Average,Reuse
679,SKU0679,10,1,8,9,89,Excellent,Recycle
680,SKU0680,7,4,10,6,82,Average,Reuse
681,SKU0681,9,3,8,2,68,Poor,Recycle
682,SKU0682,6,5,8,4,82,Average,Reuse
683,SKU0683,2,4,3,3,83,Excellent,Reuse
684,SKU0684,5,3,9,3,73,Poor,Reuse
685,SKU0685,7,7,10,2,67,Poor,Reuse
686,SKU0686,8,4,6,1,74,Average,Refurbish
687,SKU0687,8,6,5,10,70,Average,Refurbish
688,SKU0688,6,4,1,2,85,Poor,Reuse
689,SKU0689,6,5,4,8,85,Average,Recycle
690,SKU0690,5,4,10,7,62,Poor,Repair
691,SKU0691,3,9,3,5,100,Poor,Refurbish
692,SKU0692,9,8,8,7,55,Excellent,Repair
693,SKU0693,4,6,1,7,62,Average,Repair
694,SKU0694,1,7,3,6,98,Good,Repair
695,SKU0695,6,2,8,1,93,Excellent,Repair
696,SKU0696,3,10,8,4,85,Good,Recycle
697,SKU0697,5,2,8,3,99,Excellent,Repair
698,SKU0698,5,1,8,9,73,Excellent,Reuse
699,SKU0699,7,10,1,7,50,Good,Refurbish
700,SKU0700,4,9,5,8,77,Good,Refurbish
701,SKU0701,10,6,7,8,99,Good,Reuse
702,SKU0702,2,8,1,6,96,Good,Recycle
703,SKU0703,6,2,2,2,62,Good,Recycle
704,SKU0704,3,10,5,4,60,Poor,Reuse
705,SKU0705,5,8,8,7,51,Average,Repair
706,SKU0706,7,3,7,6,91,Excellent,Recycle
707,SKU0707,8,6,1,9,87,Good,Reuse
708,SKU0708,10,8,10,2,73,Excellent,Recycle
709,SKU0709,10,3,6,6,65,Poor,Reuse
710,SKU0710,4,5,10,10,57,Good,Reuse
711,SKU0711,9,8,5,4,87,Good,Repair
712,SKU0712,9,2,10,10,69,Poor,Repair
713,SKU0713,9,7,9,10,87,Poor,Recycle
714,SKU0714,8,1,7,8,70,Average,Reuse
715,SKU0715,2,1,7,7,69,Average,Repair
716,SKU0716,1,10,10,5,74,Excellent,Recycle
717,SKU0717,8,6,7,1,60,Poor,Reuse
718,SKU0718,7,8,9,9,57,Excellent,Recycle
719,SKU0719,5,1,3,1,53,Average,Reuse
720,SKU0720,10,10,6,6,59,Poor,Refurbish
721,SKU0721,4,3,8,3,89,Average,Reuse
722,SKU0722,5,3,1,8,66,Average,Recycle
723,SKU0723,8,1,8,5,53,Average,Recycle
724,SKU0724,9,8,8,10,55,Average,Recycle
725,SKU0725,7,7,5,10,62,Good,Recycle
726,SKU0726,8,5,4,7,66,Poor,Repair
727,SKU0727,6,1,7,3,54,Average,Reuse
728,SKU0728,9,8,5,5,58,Poor,Reuse
729,SKU0729,10,1,2,10,59,Poor,Repair
730,SKU0730,2,7,7,5,89,Excellent,Recycle
731,SKU0731,6,2,2,7,52,Poor,Repair
732,SKU0732,5,9,3,7,61,Poor,Refurbish
733,SKU0733,2,1,4,2,53,Poor,Repair
734,SKU0734,4,2,6,5,90,Poor,Repair
735,SKU0735,5,6,2,7,70,Average,Reuse
736,SKU0736,6,7,5,7,72,Average,Refurbish
737,SKU0737,10,1,3,6,58,Excellent,Reuse
738,SKU0738,1,9,1,9,93,Excellent,Repair
739,SKU0739,9,7,7,10,80,Poor,Repair
740,SKU0740,8,3,7,3,58,Excellent,Repair
741,SKU0741,9,2,2,7,89,Good,Refurbish
742,SKU0742,2,5,2,4,72,Good,Recycle
743,SKU0743,10,6,2,7,95,Good,Repair
744,SKU0744,4,5,8,5,68,Excellent,Reuse
745,SKU0745,10,5,9,2,50,Average,Reuse
746,SKU0746,6,3,8,9,69,Poor,Reuse
747,SKU0747,8,3,6,4,81,Poor,Refurbish
748,SKU0748,4,4,4,8,50,Average,Reuse
749,SKU0749,7,1,5,9,75,Poor,Recycle
750,SKU0750,4,3,5,8,85,Average,Recycle
751,SKU0751,3,4,10,8,98,Average,Repair
752,SKU0752,8,10,1,5,87,Good,Recycle
753,SKU0753,2,4,9,1,67,Good,Repair
754,SKU0754,9,8,10,6,85,Poor,Repair
755,SKU0755,2,6,8,1,67,Good,Recycle
756,SKU0756,2,4,3,9,77,Poor,Repair
757,SKU0757,9,8,10,8,60,Poor,Reuse
758,SKU0758,8,2,3,1,52,Excellent,Refurbish
759,SKU0759,10,3,4,5,93,Average,Reuse
760,SKU0760,3,8,4,3,59,Poor,Repair
761,SKU0761,5,5,8,6,63,Excellent,Refurbish
762,SKU0762,8,9,9,6,50,Good,Reuse
763,SKU0763,2,8,6,2,99,Good,Refurbish
764,SKU0764,10,9,6,8,75,Excellent,Reuse
765,SKU0765,7,10,2,9,97,Excellent,Refurbish
766,SKU0766,6,2,3,6,71,Excellent,Recycle
767,SKU0767,10,8,2,3,50,Poor,Repair
768,SKU0768,4,10,7,7,72,Poor,Recycle
769,SKU0769,8,8,1,3,65,Average,Recycle
770,SKU0770,6,1,2,9,82,Poor,Reuse
771,SKU0771,7,9,6,8,84,Average,Repair
772,SKU0772,2,5,8,6,76,Good,Recycle
773,SKU0773,6,5,3,8,96,Excellent,Recycle
774,SKU0774,10,6,2,7,91,Excellent,Refurbish
775,SKU0775,1,8,3,10,73,Average,Recycle
776,SKU0776,3,9,6,1,87,Poor,Refurbish
777,SKU0777,7,4,4,7,76,Good,Recycle
778,SKU0778,8,2,3,10,56,Average,Refurbish
779,SKU0779,5,6,1,1,55,Average,Recycle
780,SKU0780,8,8,8,2,56,Poor,Repair
781,SKU0781,10,3,7,4,84,Average,Reuse
782,SKU0782,4,9,1,10,99,Good,Recycle
783,SKU0783,2,2,5,6,63,Average,Recycle
784,SKU0784,1,4,8,8,63,Poor,Reuse
785,SKU0785,7,6,9,6,50,Excellent,Reuse
786,SKU0786,10,1,2,7,60,Excellent,Reuse
787,SKU0787,2,5,9,7,94,Excellent,Reuse
788,SKU0788,2,9,8,9,95,Good,Refurbish
789,SKU0789,8,5,7,4,59,Average,Recycle
790,SKU0790,8,10,4,7,77,Poor,Refurbish
791,SKU0791,6,7,1,10,54,Poor,Reuse
792,SKU0792,10,3,8,5,58,Excellent,Refurbish
793,SKU0793,4,6,9,6,78,Poor,Reuse
794,SKU0794,9,8,3,6,93,Average,Refurbish
795,SKU0795,8,5,7,5,52,Average,Repair
796,SKU0796,4,4,3,9,100,Poor,Recycle
797,SKU0797,3,1,3,10,68,Poor,Repair
798,SKU0798,10,8,1,3,78,Good,Reuse
799,SKU0799,4,6,10,5,87,Excellent,Recycle
800,SKU0800,7,7,5,1,100,Good,Recycle
801,SKU0801,10,5,4,9,97,Good,Recycle
802,SKU0802,7,1,9,7,93,Poor,Repair
803,SKU0803,2,9,7,1,97,Excellent,Reuse
804,SKU0804,9,7,9,4,53,Good,Reuse
805,SKU0805,8,6,4,7,83,Excellent,Reuse
806,SKU0806,5,9,4,5,63,Poor,Repair
807,SKU0807,7,1,2,2,84,Average,Recycle
808,SKU0808,9,6,7,5,76,Good,Recycle
809,SKU0809,5,8,5,7,51,Poor,Repair
810,SKU0810,3,2,1,6,83,Poor,Recycle
811,SKU0811,4,7,10,9,67,Good,Recycle
812,SKU0812,3,7,10,10,87,Average,Reuse
813,SKU0813,3,7,8,7,83,Poor,Refurbish
814,SKU0814,3,5,1,6,53,Good,Repair
815,SKU0815,2,2,1,7,50,Excellent,Repair
816,SKU0816,7,6,6,3,88,Excellent,Refurbish
817,SKU0817,5,8,1,10,53,Average,Repair
818,SKU0818,8,3,8,5,73,Good,Recycle
819,SKU0819,8,5,2,4,66,Excellent,Repair
820,SKU0820,4,3,7,10,61,Average,Reuse
821,SKU0821,8,10,6,6,69,Excellent,Recycle
822,SKU0822,1,3,6,2,80,Good,Reuse
823,SKU0823,3,2,4,7,77,Excellent,Repair
824,SKU0824,10,5,8,7,100,Average,Repair
825,SKU0825,10,6,3,6,88,Poor,Recycle
826,SKU0826,4,10,4,6,69,Excellent,Refurbish
827,SKU0827,9,2,6,10,52,Poor,Repair
828,SKU0828,1,2,8,8,62,Poor,Repair
829,SKU0829,3,10,1,9,69,Good,Reuse
830,SKU0830,2,5,9,6,73,Excellent,Recycle
831,SKU0831,8,9,2,3,85,Poor,Reuse
832,SKU0832,4,4,1,5,99,Poor,Repair
833,SKU0833,4,5,1,1,90,Average,Refurbish
834,SKU0834,10,8,3,3,76,Average,Recycle
835,SKU0835,5,8,9,5,61,Average,Refurbish
836,SKU0836,5,8,5,8,52,Good,Reuse
837,SKU0837,10,3,6,5,70,Excellent,Repair
838,SKU0838,10,4,5,10,94,Good,Refurbish
839,SKU0839,5,2,7,3,90,Good,Recycle
840,SKU0840,10,3,8,4,64,Average,Refurbish
841,SKU0841,4,3,8,8,79,Good,Refurbish
842,SKU0842,8,8,3,9,99,Excellent,Recycle
843,SKU0843,1,4,6,6,56,Poor,Reuse
844,SKU0844,7,10,5,7,88,Poor,Refurbish
845,SKU0845,7,5,2,2,94,Poor,Reuse
846,SKU0846,9,1,7,9,84,Excellent,Repair
847,SKU0847,6,8,6,5,80,Poor,Repair
848,SKU0848,6,4,6,1,60,Good,Recycle
849,SKU0849,4,5,6,7,54,Average,Refurbish
850,SKU0850,6,10,1,5,69,Excellent,Refurbish
851,SKU0851,6,8,3,10,96,Average,Repair
852,SKU0852,8,1,9,2,81,Poor,Repair
853,SKU0853,9,5,3,6,81,Good,Recycle
854,SKU0854,1,3,8,10,78,Poor,Reuse
855,SKU0855,3,5,1,6,96,Excellent,Recycle
856,SKU0856,9,10,3,9,76,Good,Reuse
857,SKU0857,9,4,4,8,70,Good,Recycle
858,SKU0858,6,3,2,2,72,Excellent,Recycle
859,SKU0859,1,1,10,6,100,Excellent,Repair
860,SKU0860,5,8,9,4,53,Good,Refurbish
861,SKU0861,3,7,3,1,53,Excellent,Refurbish
862,SKU0862,10,10,3,2,86,Poor,Repair
863,SKU0863,3,6,1,3,96,Average,Repair
864,SKU0864,1,10,10,3,60,Average,Repair
865,SKU0865,7,5,2,5,76,Poor,Recycle
866,SKU0866,5,8,3,4,75,Poor,Reuse
867,SKU0867,7,3,4,3,88,Good,Refurbish
868,SKU0868,4,8,8,5,79,Average,Recycle
869,SKU0869,4,2,2,3,90,Good,Recycle
870,SKU0870,6,7,4,9,67,Excellent,Repair
871,SKU0871,4,6,1,9,76,Average,Reuse
872,SKU0872,7,9,6,9,98,Excellent,Reuse
873,SKU0873,6,10,7,5,98,Average,Repair
874,SKU0874,4,9,1,6,77,Excellent,Reuse
875,SKU0875,7,10,2,9,83,Excellent,Repair
876,SKU0876,6,6,8,3,62,Excellent,Repair
877,SKU0877,9,3,5,1,52,Excellent,Refurbish
878,SKU0878,10,3,7,2,55,Excellent,Repair
879,SKU0879,9,7,5,9,77,Good,Refurbish
880,SKU0880,3,3,5,8,91,Average,Refurbish
881,SKU0881,7,3,5,8,72,Poor,Repair
882,SKU0882,7,3,2,1,56,Excellent,Reuse
883,SKU0883,6,6,7,4,76,Average,Refurbish
884,SKU0884,7,2,5,10,53,Average,Repair
885,SKU0885,9,4,1,2,78,Average,Repair
886,SKU0886,4,10,6,4,72,Good,Repair
887,SKU0887,5,9,9,3,84,Good,Reuse
888,SKU0888,6,7,9,9,67,Average,Refurbish
889,SKU0889,6,4,8,1,63,Good,Refurbish
890,SKU0890,10,4,9,5,54,Poor,Refurbish
891,SKU0891,10,3,9,3,83,Poor,Refurbish
892,SKU0892,7,8,3,4,55,Excellent,Recycle
893,SKU0893,1,2,8,1,85,Good,Reuse
894,SKU0894,1,1,5,7,52,Average,Refurbish
895,SKU0895,2,6,4,6,79,Average,Reuse
896,SKU0896,5,6,8,2,87,Poor,Reuse
897,SKU0897,8,6,9,9,60,Average,Reuse
898,SKU0898,10,3,1,6,63,Average,Refurbish
899,SKU0899,3,4,10,2,88,Excellent,Refurbish
900,SKU0900,4,5,9,9,97,Poor,Recycle
901,SKU0901,2,1,2,6,76,Good,Recycle
902,SKU0902,2,3,2,8,67,Excellent,Repair
903,SKU0903,2,8,8,8,100,Average,Repair
904,SKU0904,8,6,1,3,76,Poor,Recycle
905,SKU0905,6,5,6,10,89,Poor,Repair
906,SKU0906,8,2,6,2,97,Poor,Refurbish
907,SKU0907,2,6,8,7,67,Excellent,Recycle
908,SKU0908,5,9,3,10,84,Average,Recycle
909,SKU0909,2,10,8,5,71,Excellent,Repair
910,SKU0910,10,10,3,3,89,Average,Repair
911,SKU0911,8,7,1,2,95,Average,Reuse
912,SKU0912,4,4,6,5,70,Poor,Repair
913,SKU0913,5,5,9,8,77,Good,Recycle
914,SKU0914,5,8,7,5,68,Excellent,Recycle
915,SKU0915,5,10,1,9,87,Good,Repair
916,SKU0916,6,7,2,10,78,Poor,Recycle
917,SKU0917,4,6,4,10,72,Good,Refurbish
918,SKU0918,3,7,3,7,62,Good,Refurbish
919,SKU0919,8,9,9,2,84,Good,Reuse
920,SKU0920,8,3,10,2,70,Excellent,Repair
921,SKU0921,3,5,1,1,64,Poor,Repair
922,SKU0922,2,8,9,2,77,Average,Repair
923,SKU0923,5,2,8,1,92,Poor,Recycle
924,SKU0924,9,3,9,3,56,Excellent,Reuse
925,SKU0925,6,3,2,7,80,Poor,Reuse
926,SKU0926,4,9,6,9,70,Good,Recycle
927,SKU0927,5,5,5,9,50,Excellent,Repair
928,SKU0928,1,4,10,9,90,Good,Recycle
929,SKU0929,8,10,8,2,81,Excellent,Repair
930,SKU0930,6,6,5,1,77,Average,Refurbish
931,SKU0931,1,7,3,4,73,Average,Reuse
932,SKU0932,6,6,2,5,75,Poor,Reuse
933,SKU0933,7,10,8,5,68,Poor,Repair
934,SKU0934,5,3,2,1,53,Excellent,Repair
935,SKU0935,4,2,3,9,78,Poor,Refurbish
936,SKU0936,6,9,2,9,79,Good,Recycle
937,SKU0937,4,5,7,5,53,Excellent,Refurbish
938,SKU0938,1,2,8,1,99,Average,Repair
939,SKU0939,2,7,3,3,63,Excellent,Repair
940,SKU0940,5,3,3,8,86,Average,Reuse
941,SKU0941,1,2,2,2,78,Excellent,Reuse
942,SKU0942,3,6,3,10,81,Average,Recycle
943,SKU0943,6,6,8,6,72,Average,Recycle
944,SKU0944,2,1,6,10,94,Average,Repair
945,SKU0945,9,3,6,5,96,Excellent,Repair
946,SKU0946,1,10,2,8,61,Poor,Repair
947,SKU0947,2,10,10,8,95,Excellent,Repair
948,SKU0948,7,9,10,4,96,Average,Recycle
949,SKU0949,7,3,4,10,52,Average,Reuse
950,SKU0950,2,5,10,9,61,Good,Reuse
951,SKU0951,6,9,7,2,74,Average,Recycle
952,SKU0952,10,7,5,8,99,Good,Repair
953,SKU0953,6,3,7,5,58,Poor,Repair
954,SKU0954,10,1,1,2,64,Poor,Recycle
955,SKU0955,10,6,4,5,77,Excellent,Reuse
956,SKU0956,7,3,10,10,57,Good,Recycle
957,SKU0957,1,2,10,9,64,Average,Reuse
958,SKU0958,6,9,7,8,58,Good,Recycle
959,SKU0959,1,1,5,10,61,Good,Reuse
960,SKU0960,6,8,3,9,68,Average,Recycle
961,SKU0961,2,4,3,10,67,Average,Refurbish
962,SKU0962,1,9,3,6,56,Excellent,Repair
963,SKU0963,6,2,7,4,93,Average,Repair
964,SKU0964,3,9,7,2,54,Poor,Recycle
965,SKU0965,10,6,9,9,50,Excellent,Recycle
966,SKU0966,7,1,1,9,69,Average,Refurbish
967,SKU0967,10,5,3,10,53,Average,Refurbish
968,SKU0968,7,5,7,6,86,Excellent,Recycle
969,SKU0969,3,7,2,10,94,Excellent,Repair
970,SKU0970,1,9,3,2,83,Poor,Repair
971,SKU0971,4,2,9,5,98,Poor,Recycle
972,SKU0972,8,3,4,3,91,Average,Refurbish
973,SKU0973,8,3,5,9,69,Average,Recycle
974,SKU0974,9,9,2,1,59,Excellent,Recycle
975,SKU0975,8,6,8,7,63,Good,Refurbish
976,SKU0976,10,1,10,8,75,Poor,Reuse
977,SKU0977,1,10,2,8,87,Good,Refurbish
978,SKU0978,5,7,6,7,60,Excellent,Reuse
979,SKU0979,3,1,5,4,72,Poor,Repair
980,SKU0980,4,2,6,7,95,Excellent,Recycle
981,SKU0981,4,5,6,5,98,Poor,Repair
982,SKU0982,2,10,6,1,94,Good,Recycle
983,SKU0983,10,3,5,7,78,Good,Refurbish
984,SKU0984,1,4,5,10,77,Good,Reuse
985,SKU0985,5,9,4,1,81,Excellent,Reuse
986,SKU0986,9,7,7,4,82,Excellent,Repair
987,SKU0987,3,5,8,4,70,Poor,Recycle
988,SKU0988,7,7,10,8,92,Good,Refurbish
989,SKU0989,6,3,2,6,75,Poor,Repair
990,SKU0990,1,1,9,5,97,Poor,Recycle
991,SKU0991,6,6,7,4,97,Excellent,Recycle
992,SKU0992,1,8,9,9,63,Excellent,Repair
993,SKU0993,9,10,3,4,54,Excellent,Reuse
994,SKU0994,1,8,5,1,57,Excellent,Repair
995,SKU0995,3,7,2,5,87,Excellent,Recycle
996,SKU0996,9,3,4,2,68,Average,Refurbish
997,SKU0997,8,1,9,10,98,Poor,Repair
998,SKU0998,7,7,10,1,95,Excellent,Repair
999,SKU0999,4,10,9,4,79,Good,Repair
1000,SKU1000,2,7,1,2,72,Poor,Recycle
1001,SKU1001,3,6,6,9,53,Excellent,Reuse
1002,SKU1002,6,7,7,7,92,Average,Reuse
1003,SKU1003,6,6,9,6,98,Good,Reuse
1004,SKU1004,7,1,2,6,100,Excellent,Refurbish
1005,SKU1005,1,8,7,7,74,Average,Reuse
1006,SKU1006,1,9,3,5,73,Excellent,Repair
1007,SKU1007,7,5,7,3,77,Poor,Recycle
1008,SKU1008,4,5,4,5,83,Excellent,Refurbish
1009,SKU1009,6,4,8,6,72,Average,Recycle
1010,SKU1010,2,8,8,1,82,Poor,Refurbish
1011,SKU1011,9,9,10,6,58,Good,Repair
1012,SKU1012,9,8,2,7,69,Average,Recycle
1013,SKU1013,1,1,8,8,67,Poor,Refurbish
1014,SKU1014,9,10,5,3,94,Poor,Refurbish
1015,SKU1015,4,4,10,4,52,Poor,Recycle
1016,SKU1016,8,2,8,8,58,Poor,Reuse
1017,SKU1017,1,10,2,2,54,Excellent,Recycle
1018,SKU1018,9,8,8,2,72,Excellent,Recycle
1019,SKU1019,4,2,7,2,60,Average,Refurbish
1020,SKU1020,2,7,8,9,92,Excellent,Reuse
1021,SKU1021,6,6,5,10,89,Poor,Repair
1022,SKU1022,1,3,3,2,93,Poor,Refurbish
1023,SKU1023,8,5,10,10,91,Good,Refurbish
1024,SKU1024,6,9,2,3,64,Average,Recycle
1025,SKU1025,9,5,2,9,84,Excellent,Recycle
1026,SKU1026,8,6,10,4,52,Average,Repair
1027,SKU1027,6,9,7,4,83,Average,Recycle
1028,SKU1028,7,6,5,8,53,Excellent,Repair
1029,SKU1029,10,7,10,1,58,Average,Recycle
1030,SKU1030,10,6,5,9,83,Poor,Reuse
1031,SKU1031,5,5,6,8,81,Good,Repair
1032,SKU1032,5,8,2,10,77,Poor,Reuse
1033,SKU1033,3,8,2,8,97,Poor,Refurbish
1034,SKU1034,8,1,2,7,56,Excellent,Refurbish
1035,SKU1035,3,7,6,2,95,Poor,Refurbish
1036,SKU1036,10,7,9,9,67,Good,Repair
1037,SKU1037,9,4,1,3,62,Good,Reuse
