warranty_id,sku_id,product_id,warranty_period_months,warranty_start_date,warranty_end_date,warranty_type,coverage_details,service_center_available,claim_status,last_service_date
WAR0260,SKU0260,260.0,12,2024-09-23,2025-09-18,seller,parts and service,no,active,2025-03-22
WAR0261,SKU0261,261.0,12,2023-04-30,2024-04-24,manufacturer,parts and service,no,active,2023-10-27
WAR0262,SKU0262,262.0,6,2025-02-12,2025-08-11,manufacturer,parts and service,yes,expired,2025-05-13
WAR0263,SKU0263,263.0,12,2024-05-21,2025-05-16,seller,parts and service,yes,expired,2024-11-17
WAR0264,SKU0264,264.0,6,2025-05-06,2025-11-02,manufacturer,parts and service,no,active,2025-08-04
WAR0265,SKU0265,265.0,12,2023-11-27,2024-11-21,manufacturer,parts and service,yes,active,2024-05-25
WAR0266,SKU0266,266.0,6,2024-07-20,2025-01-16,seller,parts and service,yes,active,2024-10-18
WAR0267,SKU0267,267.0,12,2023-05-07,2024-05-01,manufacturer,parts and service,yes,expired,2023-11-03
WAR0268,SKU0268,268.0,12,2023-04-02,2024-03-27,seller,parts and service,no,active,2023-09-29
WAR0269,SKU0269,269.0,12,2022-09-29,2023-09-24,manufacturer,parts and service,yes,expired,2023-03-28
WAR0270,SKU0270,270.0,24,2023-02-16,2025-02-05,seller,parts and service,no,expired,2024-02-11
WAR0271,SKU0271,271.0,6,2024-06-11,2024-12-08,seller,parts and service,yes,active,2024-09-09
WAR0272,SKU0272,272.0,12,2024-04-24,2025-04-19,manufacturer,parts and service,no,expired,2024-10-21
WAR0273,SKU0273,273.0,6,2024-04-08,2024-10-05,manufacturer,parts and service,yes,expired,2024-07-07
WAR0274,SKU0274,274.0,12,2023-08-10,2024-08-04,manufacturer,parts and service,yes,active,2024-02-06
WAR0275,SKU0275,275.0,6,2024-01-01,2024-06-29,seller,parts and service,yes,expired,2024-03-31
WAR0276,SKU0276,276.0,12,2023-02-21,2024-02-16,manufacturer,parts and service,no,active,2023-08-20
WAR0277,SKU0277,277.0,24,2022-10-16,2024-10-05,manufacturer,parts and service,no,active,2023-10-11
WAR0278,SKU0278,278.0,24,2023-03-21,2025-03-10,manufacturer,parts and service,no,expired,2024-03-15
WAR0279,SKU0279,279.0,12,2024-11-02,2025-10-28,seller,parts and service,yes,active,2025-05-01
WAR0280,SKU0280,280.0,12,2023-05-24,2024-05-18,manufacturer,parts and service,no,active,2023-11-20
WAR0281,SKU0281,281.0,12,2024-02-14,2025-02-08,seller,parts and service,yes,active,2024-08-12
WAR0282,SKU0282,282.0,6,2023-06-01,2023-11-28,manufacturer,parts and service,yes,active,2023-08-30
WAR0283,SKU0283,283.0,12,2022-10-29,2023-10-24,manufacturer,parts and service,yes,expired,2023-04-27
WAR0284,SKU0284,284.0,6,2022-11-15,2023-05-14,seller,parts and service,no,expired,2023-02-13
WAR0285,SKU0285,285.0,12,2024-10-01,2025-09-26,manufacturer,parts and service,yes,active,2025-03-30
WAR0286,SKU0286,286.0,24,2024-07-03,2026-06-23,seller,parts and service,no,expired,2025-06-28
WAR0287,SKU0287,287.0,6,2024-11-11,2025-05-10,manufacturer,parts and service,no,active,2025-02-09
WAR0288,SKU0288,288.0,12,2024-02-29,2025-02-23,manufacturer,parts and service,no,expired,2024-08-27
WAR0289,SKU0289,289.0,24,2022-08-07,2024-07-27,manufacturer,parts and service,yes,active,2023-08-02
WAR0290,SKU0290,290.0,6,2023-10-12,2024-04-09,seller,parts and service,yes,expired,2024-01-10
WAR0291,SKU0291,291.0,6,2025-02-05,2025-08-04,manufacturer,parts and service,yes,expired,2025-05-06
WAR0292,SKU0292,292.0,12,2023-09-22,2024-09-16,manufacturer,parts and service,yes,expired,2024-03-20
WAR0293,SKU0293,293.0,12,2023-11-19,2024-11-13,manufacturer,parts and service,yes,expired,2024-05-17
WAR0294,SKU0294,294.0,24,2024-08-21,2026-08-11,manufacturer,parts and service,no,active,2025-08-16
WAR0295,SKU0295,295.0,6,2023-04-15,2023-10-12,manufacturer,parts and service,yes,expired,2023-07-14
WAR0296,SKU0296,296.0,12,2023-03-04,2024-02-27,manufacturer,parts and service,no,active,2023-08-31
WAR0297,SKU0297,297.0,24,2024-10-02,2026-09-22,seller,parts and service,no,active,2025-09-27
WAR0298,SKU0298,298.0,12,2025-04-24,2026-04-19,manufacturer,parts and service,yes,active,2025-10-21
WAR0299,SKU0299,299.0,12,2022-06-24,2023-06-19,seller,parts and service,no,expired,2022-12-21
WAR0300,SKU0300,300.0,6,2024-09-01,2025-02-28,manufacturer,parts and service,no,active,2024-11-30
WAR0301,SKU0301,301.0,24,2022-11-08,2024-10-28,seller,parts and service,no,active,2023-11-03
WAR0302,SKU0302,302.0,24,2024-09-30,2026-09-20,manufacturer,parts and service,yes,active,2025-09-25
WAR0303,SKU0303,303.0,24,2024-03-31,2026-03-21,manufacturer,parts and service,no,expired,2025-03-26
WAR0304,SKU0304,304.0,6,2024-02-27,2024-08-25,manufacturer,parts and service,no,active,2024-05-27
WAR0305,SKU0305,305.0,24,2025-06-28,2027-06-18,manufacturer,parts and service,yes,expired,2026-06-23
WAR0306,SKU0306,306.0,12,2023-06-17,2024-06-11,manufacturer,parts and service,no,expired,2023-12-14
WAR0307,SKU0307,307.0,24,2025-07-03,2027-06-23,seller,parts and service,yes,expired,2026-06-28
WAR0308,SKU0308,308.0,6,2024-03-09,2024-09-05,seller,parts and service,no,active,2024-06-07
WAR0309,SKU0309,309.0,12,2024-09-11,2025-09-06,seller,parts and service,no,active,2025-03-10
WAR0310,SKU0310,310.0,6,2025-07-07,2026-01-03,manufacturer,parts and service,yes,active,2025-10-05
WAR0311,SKU0311,311.0,24,2023-05-30,2025-05-19,manufacturer,parts and service,yes,active,2024-05-24
WAR0312,SKU0312,312.0,24,2022-09-20,2024-09-09,seller,parts and service,yes,active,2023-09-15
WAR0313,SKU0313,313.0,24,2025-03-02,2027-02-20,manufacturer,parts and service,yes,expired,2026-02-25
WAR0314,SKU0314,314.0,12,2024-02-07,2025-02-01,seller,parts and service,yes,expired,2024-08-05
WAR0315,SKU0315,315.0,12,2024-12-11,2025-12-06,seller,parts and service,no,active,2025-06-09
WAR0316,SKU0316,316.0,6,2022-09-15,2023-03-14,seller,parts and service,no,expired,2022-12-14
WAR0317,SKU0317,317.0,6,2023-01-08,2023-07-07,seller,parts and service,yes,expired,2023-04-08
WAR0318,SKU0318,318.0,6,2022-09-16,2023-03-15,seller,parts and service,no,active,2022-12-15
WAR0319,SKU0319,319.0,12,2025-06-22,2026-06-17,seller,parts and service,yes,active,2025-12-19
WAR0320,SKU0320,320.0,6,2022-12-01,2023-05-30,manufacturer,parts and service,no,active,2023-03-01
WAR0321,SKU0321,321.0,24,2022-09-09,2024-08-29,manufacturer,parts and service,no,active,2023-09-04
WAR0322,SKU0322,322.0,6,2023-09-04,2024-03-02,seller,parts and service,yes,expired,2023-12-03
WAR0323,SKU0323,323.0,12,2024-03-27,2025-03-22,seller,parts and service,yes,active,2024-09-23
WAR0324,SKU0324,324.0,24,2024-05-18,2026-05-08,manufacturer,parts and service,no,active,2025-05-13
WAR0325,SKU0325,325.0,24,2024-11-08,2026-10-29,seller,parts and service,yes,active,2025-11-03
WAR0326,SKU0326,326.0,12,2023-01-24,2024-01-19,seller,parts and service,no,expired,2023-07-23
WAR0327,SKU0327,327.0,24,2022-07-07,2024-06-26,manufacturer,parts and service,yes,expired,2023-07-02
WAR0328,SKU0328,328.0,24,2023-08-30,2025-08-19,manufacturer,parts and service,no,expired,2024-08-24
WAR0329,SKU0329,329.0,12,2025-07-10,2026-07-05,seller,parts and service,no,active,2026-01-06
WAR0330,SKU0330,330.0,24,2022-12-26,2024-12-15,manufacturer,parts and service,no,active,2023-12-21
WAR0331,SKU0331,331.0,24,2025-04-06,2027-03-27,seller,parts and service,no,active,2026-04-01
WAR0332,SKU0332,332.0,6,2024-05-03,2024-10-30,seller,parts and service,no,expired,2024-08-01
WAR0333,SKU0333,333.0,12,2022-07-04,2023-06-29,manufacturer,parts and service,yes,active,2022-12-31
WAR0334,SKU0334,334.0,6,2023-09-27,2024-03-25,seller,parts and service,yes,active,2023-12-26
WAR0335,SKU0335,335.0,12,2024-05-01,2025-04-26,seller,parts and service,no,expired,2024-10-28
WAR0336,SKU0336,336.0,6,2023-01-29,2023-07-28,seller,parts and service,yes,expired,2023-04-29
WAR0337,SKU0337,337.0,12,2025-07-26,2026-07-21,seller,parts and service,yes,expired,2026-01-22
WAR0338,SKU0338,338.0,12,2023-12-18,2024-12-12,manufacturer,parts and service,no,expired,2024-06-15
WAR0339,SKU0339,339.0,24,2025-08-21,2027-08-11,seller,parts and service,yes,expired,2026-08-16
WAR0340,SKU0340,340.0,12,2023-11-11,2024-11-05,manufacturer,parts and service,no,active,2024-05-09
WAR0341,SKU0341,341.0,24,2022-11-25,2024-11-14,seller,parts and service,yes,active,2023-11-20
WAR0342,SKU0342,342.0,24,2025-07-15,2027-07-05,seller,parts and service,yes,active,2026-07-10
WAR0343,SKU0343,343.0,12,2022-12-20,2023-12-15,manufacturer,parts and service,no,active,2023-06-18
WAR0344,SKU0344,344.0,6,2024-11-13,2025-05-12,seller,parts and service,no,expired,2025-02-11
WAR0345,SKU0345,345.0,24,2022-10-06,2024-09-25,manufacturer,parts and service,no,active,2023-10-01
WAR0346,SKU0346,346.0,12,2022-12-08,2023-12-03,manufacturer,parts and service,no,active,2023-06-06
WAR0347,SKU0347,347.0,12,2022-07-25,2023-07-20,seller,parts and service,no,expired,2023-01-21
WAR0348,SKU0348,348.0,24,2025-06-16,2027-06-06,manufacturer,parts and service,no,active,2026-06-11
WAR0349,SKU0349,349.0,6,2025-01-05,2025-07-04,seller,parts and service,no,active,2025-04-05
WAR0350,SKU0350,350.0,6,2025-02-16,2025-08-15,manufacturer,parts and service,no,expired,2025-05-17
WAR0351,SKU0351,351.0,24,2024-02-23,2026-02-12,seller,parts and service,yes,expired,2025-02-17
WAR0352,SKU0352,352.0,24,2023-12-24,2025-12-13,manufacturer,parts and service,no,active,2024-12-18
WAR0353,SKU0353,353.0,24,2022-09-05,2024-08-25,seller,parts and service,yes,expired,2023-08-31
WAR0354,SKU0354,354.0,12,2023-11-28,2024-11-22,manufacturer,parts and service,no,active,2024-05-26
WAR0355,SKU0355,355.0,6,2024-09-11,2025-03-10,manufacturer,parts and service,yes,active,2024-12-10
WAR0356,SKU0356,356.0,6,2024-12-06,2025-06-04,seller,parts and service,yes,expired,2025-03-06
WAR0357,SKU0357,357.0,6,2025-07-10,2026-01-06,seller,parts and service,yes,expired,2025-10-08
WAR0358,SKU0358,358.0,6,2024-11-17,2025-05-16,seller,parts and service,no,expired,2025-02-15
WAR0359,SKU0359,359.0,6,2025-08-01,2026-01-28,seller,parts and service,yes,active,2025-10-30
WAR0360,SKU0360,360.0,24,2024-12-12,2026-12-02,seller,parts and service,yes,active,2025-12-07
WAR0361,SKU0361,361.0,6,2024-03-27,2024-09-23,seller,parts and service,no,active,2024-06-25
WAR0362,SKU0362,362.0,12,2022-06-14,2023-06-09,manufacturer,parts and service,yes,active,2022-12-11
WAR0363,SKU0363,363.0,12,2022-10-27,2023-10-22,seller,parts and service,no,active,2023-04-25
WAR0364,SKU0364,364.0,6,2022-09-22,2023-03-21,seller,parts and service,yes,expired,2022-12-21
WAR0365,SKU0365,365.0,24,2022-08-01,2024-07-21,seller,parts and service,no,expired,2023-07-27
WAR0366,SKU0366,366.0,24,2025-06-17,2027-06-07,seller,parts and service,no,active,2026-06-12
WAR0367,SKU0367,367.0,6,2024-01-15,2024-07-13,seller,parts and service,yes,active,2024-04-14
WAR0368,SKU0368,368.0,6,2023-03-11,2023-09-07,manufacturer,parts and service,yes,expired,2023-06-09
WAR0369,SKU0369,369.0,12,2022-08-30,2023-08-25,manufacturer,parts and service,yes,active,2023-02-26
WAR0370,SKU0370,370.0,6,2024-09-02,2025-03-01,seller,parts and service,no,expired,2024-12-01
WAR0371,SKU0371,371.0,24,2022-09-14,2024-09-03,manufacturer,parts and service,yes,expired,2023-09-09
WAR0372,SKU0372,372.0,12,2024-08-13,2025-08-08,seller,parts and service,yes,expired,2025-02-09
WAR0373,SKU0373,373.0,24,2024-02-04,2026-01-24,manufacturer,parts and service,yes,expired,2025-01-29
WAR0374,SKU0374,374.0,12,2024-03-29,2025-03-24,manufacturer,parts and service,no,expired,2024-09-25
WAR0375,SKU0375,375.0,12,2022-05-21,2023-05-16,manufacturer,parts and service,yes,active,2022-11-17
WAR0376,SKU0376,376.0,24,2025-06-24,2027-06-14,manufacturer,parts and service,yes,expired,2026-06-19
WAR0377,SKU0377,377.0,12,2023-12-30,2024-12-24,seller,parts and service,no,expired,2024-06-27
WAR0378,SKU0378,378.0,6,2024-08-31,2025-02-27,manufacturer,parts and service,yes,active,2024-11-29
WAR0379,SKU0379,379.0,24,2022-09-12,2024-09-01,manufacturer,parts and service,yes,expired,2023-09-07
WAR0380,SKU0380,380.0,12,2024-12-16,2025-12-11,manufacturer,parts and service,yes,expired,2025-06-14
WAR0381,SKU0381,381.0,6,2024-03-28,2024-09-24,seller,parts and service,yes,expired,2024-06-26
WAR0382,SKU0382,382.0,12,2023-05-06,2024-04-30,seller,parts and service,no,expired,2023-11-02
WAR0383,SKU0383,383.0,24,2022-11-06,2024-10-26,manufacturer,parts and service,no,active,2023-11-01
WAR0384,SKU0384,384.0,12,2022-11-09,2023-11-04,seller,parts and service,no,expired,2023-05-08
WAR0385,SKU0385,385.0,12,2023-05-31,2024-05-25,manufacturer,parts and service,yes,expired,2023-11-27
WAR0386,SKU0386,386.0,12,2025-05-09,2026-05-04,seller,parts and service,yes,expired,2025-11-05
WAR0387,SKU0387,387.0,24,2022-12-13,2024-12-02,seller,parts and service,yes,expired,2023-12-08
WAR0388,SKU0388,388.0,24,2022-09-05,2024-08-25,seller,parts and service,no,expired,2023-08-31
WAR0389,SKU0389,389.0,6,2024-09-19,2025-03-18,manufacturer,parts and service,yes,expired,2024-12-18
WAR0390,SKU0390,390.0,6,2024-01-08,2024-07-06,seller,parts and service,yes,expired,2024-04-07
WAR0391,SKU0391,391.0,6,2024-07-18,2025-01-14,seller,parts and service,yes,expired,2024-10-16
WAR0392,SKU0392,392.0,6,2025-02-26,2025-08-25,seller,parts and service,no,active,2025-05-27
WAR0393,SKU0393,393.0,6,2023-05-11,2023-11-07,manufacturer,parts and service,no,expired,2023-08-09
WAR0394,SKU0394,394.0,24,2023-08-30,2025-08-19,manufacturer,parts and service,no,expired,2024-08-24
WAR0395,SKU0395,395.0,6,2025-05-27,2025-11-23,seller,parts and service,yes,active,2025-08-25
WAR0396,SKU0396,396.0,24,2023-10-04,2025-09-23,seller,parts and service,no,expired,2024-09-28
WAR0397,SKU0397,397.0,6,2024-02-28,2024-08-26,seller,parts and service,yes,expired,2024-05-28
WAR0398,SKU0398,398.0,24,2024-09-05,2026-08-26,manufacturer,parts and service,yes,active,2025-08-31
WAR0399,SKU0399,399.0,24,2022-09-17,2024-09-06,seller,parts and service,no,active,2023-09-12
WAR0400,SKU0400,400.0,24,2025-02-14,2027-02-04,seller,parts and service,no,expired,2026-02-09
WAR0401,SKU0401,401.0,6,2024-04-29,2024-10-26,seller,parts and service,yes,expired,2024-07-28
WAR0402,SKU0402,402.0,12,2023-07-29,2024-07-23,manufacturer,parts and service,yes,expired,2024-01-25
WAR0403,SKU0403,403.0,12,2022-06-14,2023-06-09,manufacturer,parts and service,no,expired,2022-12-11
WAR0404,SKU0404,404.0,24,2023-03-26,2025-03-15,manufacturer,parts and service,yes,expired,2024-03-20
WAR0405,SKU0405,405.0,24,2022-06-03,2024-05-23,manufacturer,parts and service,no,expired,2023-05-29
WAR0406,SKU0406,406.0,12,2022-05-04,2023-04-29,manufacturer,parts and service,yes,active,2022-10-31
WAR0407,SKU0407,407.0,6,2024-05-01,2024-10-28,seller,parts and service,no,active,2024-07-30
WAR0408,SKU0408,408.0,24,2025-03-07,2027-02-25,manufacturer,parts and service,yes,active,2026-03-02
WAR0409,SKU0409,409.0,24,2025-07-15,2027-07-05,seller,parts and service,no,expired,2026-07-10
WAR0410,SKU0410,410.0,12,2024-04-27,2025-04-22,manufacturer,parts and service,yes,expired,2024-10-24
WAR0411,SKU0411,411.0,6,2025-05-27,2025-11-23,seller,parts and service,no,expired,2025-08-25
WAR0412,SKU0412,412.0,12,2024-08-15,2025-08-10,manufacturer,parts and service,no,expired,2025-02-11
WAR0413,SKU0413,413.0,24,2024-01-23,2026-01-12,manufacturer,parts and service,no,active,2025-01-17
WAR0414,SKU0414,414.0,6,2024-11-08,2025-05-07,seller,parts and service,yes,active,2025-02-06
WAR0415,SKU0415,415.0,12,2023-12-12,2024-12-06,seller,parts and service,no,expired,2024-06-09
WAR0416,SKU0416,416.0,12,2024-04-02,2025-03-28,manufacturer,parts and service,yes,expired,2024-09-29
WAR0417,SKU0417,417.0,24,2022-09-03,2024-08-23,seller,parts and service,no,expired,2023-08-29
WAR0418,SKU0418,418.0,24,2023-04-06,2025-03-26,manufacturer,parts and service,no,active,2024-03-31
WAR0419,SKU0419,419.0,6,2022-05-01,2022-10-28,manufacturer,parts and service,yes,expired,2022-07-30
WAR0420,SKU0420,420.0,6,2022-06-01,2022-11-28,manufacturer,parts and service,yes,expired,2022-08-30
WAR0421,SKU0421,421.0,12,2023-03-21,2024-03-15,manufacturer,parts and service,no,active,2023-09-17
WAR0422,SKU0422,422.0,12,2022-05-26,2023-05-21,seller,parts and service,no,expired,2022-11-22
WAR0423,SKU0423,423.0,24,2024-10-21,2026-10-11,manufacturer,parts and service,yes,expired,2025-10-16
WAR0424,SKU0424,424.0,6,2023-08-26,2024-02-22,seller,parts and service,no,active,2023-11-24
WAR0425,SKU0425,425.0,12,2023-11-27,2024-11-21,manufacturer,parts and service,no,active,2024-05-25
WAR0426,SKU0426,426.0,12,2023-12-22,2024-12-16,seller,parts and service,yes,expired,2024-06-19
WAR0427,SKU0427,427.0,12,2025-05-26,2026-05-21,seller,parts and service,no,active,2025-11-22
WAR0428,SKU0428,428.0,24,2022-11-14,2024-11-03,manufacturer,parts and service,no,active,2023-11-09
WAR0429,SKU0429,429.0,24,2023-02-02,2025-01-22,manufacturer,parts and service,yes,expired,2024-01-28
WAR0430,SKU0430,430.0,12,2025-03-14,2026-03-09,manufacturer,parts and service,yes,active,2025-09-10
WAR0431,SKU0431,431.0,6,2025-08-08,2026-02-04,seller,parts and service,no,active,2025-11-06
WAR0432,SKU0432,432.0,12,2023-12-29,2024-12-23,manufacturer,parts and service,yes,expired,2024-06-26
WAR0433,SKU0433,433.0,12,2024-09-10,2025-09-05,seller,parts and service,no,expired,2025-03-09
WAR0434,SKU0434,434.0,12,2025-03-04,2026-02-27,manufacturer,parts and service,no,active,2025-08-31
WAR0435,SKU0435,435.0,12,2022-10-23,2023-10-18,manufacturer,parts and service,yes,expired,2023-04-21
WAR0436,SKU0436,436.0,12,2024-12-18,2025-12-13,seller,parts and service,no,active,2025-06-16
WAR0437,SKU0437,437.0,6,2022-11-08,2023-05-07,manufacturer,parts and service,yes,expired,2023-02-06
WAR0438,SKU0438,438.0,24,2023-04-21,2025-04-10,manufacturer,parts and service,yes,active,2024-04-15
WAR0439,SKU0439,439.0,24,2023-10-01,2025-09-20,manufacturer,parts and service,no,expired,2024-09-25
WAR0440,SKU0440,440.0,12,2022-09-11,2023-09-06,manufacturer,parts and service,no,active,2023-03-10
WAR0441,SKU0441,441.0,12,2025-02-09,2026-02-04,seller,parts and service,yes,active,2025-08-08
WAR0442,SKU0442,442.0,6,2024-07-09,2025-01-05,seller,parts and service,yes,active,2024-10-07
WAR0443,SKU0443,443.0,12,2023-03-12,2024-03-06,manufacturer,parts and service,yes,expired,2023-09-08
WAR0444,SKU0444,444.0,12,2023-06-08,2024-06-02,seller,parts and service,yes,expired,2023-12-05
WAR0445,SKU0445,445.0,6,2024-12-23,2025-06-21,seller,parts and service,no,active,2025-03-23
WAR0446,SKU0446,446.0,12,2023-02-17,2024-02-12,manufacturer,parts and service,no,active,2023-08-16
WAR0447,SKU0447,447.0,24,2025-08-02,2027-07-23,manufacturer,parts and service,yes,expired,2026-07-28
WAR0448,SKU0448,448.0,12,2023-11-21,2024-11-15,manufacturer,parts and service,no,expired,2024-05-19
WAR0449,SKU0449,449.0,6,2022-10-04,2023-04-02,seller,parts and service,yes,active,2023-01-02
WAR0450,SKU0450,450.0,6,2022-08-27,2023-02-23,manufacturer,parts and service,no,expired,2022-11-25
WAR0451,SKU0451,451.0,24,2024-01-31,2026-01-20,manufacturer,parts and service,no,expired,2025-01-25
WAR0452,SKU0452,452.0,12,2022-06-14,2023-06-09,manufacturer,parts and service,yes,active,2022-12-11
WAR0453,SKU0453,453.0,24,2024-06-01,2026-05-22,seller,parts and service,no,expired,2025-05-27
WAR0454,SKU0454,454.0,24,2023-01-15,2025-01-04,seller,parts and service,yes,active,2024-01-10
WAR0455,SKU0455,455.0,6,2025-08-11,2026-02-07,manufacturer,parts and service,no,expired,2025-11-09
WAR0456,SKU0456,456.0,24,2023-06-03,2025-05-23,manufacturer,parts and service,yes,active,2024-05-28
WAR0457,SKU0457,457.0,24,2024-05-04,2026-04-24,manufacturer,parts and service,no,active,2025-04-29
WAR0458,SKU0458,458.0,24,2025-02-03,2027-01-24,seller,parts and service,no,active,2026-01-29
WAR0459,SKU0459,459.0,12,2025-03-07,2026-03-02,manufacturer,parts and service,yes,active,2025-09-03
WAR0460,SKU0460,460.0,6,2025-02-19,2025-08-18,seller,parts and service,no,expired,2025-05-20
