product_id,marketplace_name,product_name,brand,category,condition,resale_price,seller_name,seller_rating,location,listing_date,product_url,availability_status,scraped_date,model_code,sku_id,matched_model_name,levenshtein_distance
157.0,olx,product 157,lenovo,laptop,like new,23205.0,seller_157,3.5,bangalore,2023-10-22,https://example.com/product/157,sold,2023-10-29,product 157,SKU0157,yoga slim 7i,0
158.0,olx,product 158,lenovo,electronics,refurbished,39604.0,seller_158,4.4,hyderabad,2025-04-13,https://example.com/product/158,available,2025-04-21,product 158,SKU0158,tab p11 pro,0
159.0,olx,product 159,samsung,accessories,like new,34372.0,seller_159,4.4,vijayawada,2025-05-11,https://example.com/product/159,sold,2025-05-20,product 159,SKU0159,galaxy buds2 pro,0
160.0,olx,product 160,lenovo,mobile,new,37695.0,seller_160,4.8,vizag,2024-06-08,https://example.com/product/160,available,2024-06-18,product 160,SKU0160,lenovo legion phone duel,0
161.0,olx,product 161,apple,laptop,good,27644.0,seller_161,3.8,vizag,2022-08-29,https://example.com/product/161,available,2022-09-09,product 161,SKU0161,macbook air m1,0
162.0,olx,product 162,samsung,laptop,refurbished,15727.0,seller_162,4.2,vijayawada,2025-01-19,https://example.com/product/162,available,2025-01-31,product 162,SKU0162,galaxy book3 pro,0
163.0,olx,product 163,hp,laptop,refurbished,16171.0,seller_163,3.7,hyderabad,2023-12-24,https://example.com/product/163,sold,2024-01-06,product 163,SKU0163,pavilion 15,0
164.0,olx,product 164,samsung,accessories,new,41974.0,seller_164,4.4,bangalore,2025-10-07,https://example.com/product/164,sold,2025-10-21,product 164,SKU0164,galaxy buds2 pro,0
165.0,olx,product 165,hp,laptop,good,21132.0,seller_165,4.3,hyderabad,2022-09-02,https://example.com/product/165,available,2022-09-17,product 165,SKU0165,envy 13,0
166.0,olx,product 166,dell,mobile,refurbished,37315.0,seller_166,4.6,hyderabad,2025-06-27,https://example.com/product/166,sold,2025-07-13,product 166,SKU0166,dell venue pro 11,0
167.0,olx,product 167,apple,electronics,refurbished,47168.0,seller_167,4.5,hyderabad,2023-12-20,https://example.com/product/167,available,2024-01-06,product 167,SKU0167,ipad air 5th gen,0
168.0,olx,product 168,dell,accessories,refurbished,24232.0,seller_168,3.8,vijayawada,2023-07-29,https://example.com/product/168,sold,2023-08-16,product 168,SKU0168,dell premier wireless mouse,0
169.0,olx,product 169,lenovo,furniture,good,39405.0,seller_169,4.3,vijayawada,2023-12-28,https://example.com/product/169,sold,2024-01-16,product 169,SKU0169,lenovo furniture device,0
170.0,olx,product 170,samsung,accessories,good,41007.0,seller_170,3.9,bangalore,2025-05-29,https://example.com/product/170,sold,2025-06-18,product 170,SKU0170,galaxy smarttag2,0
171.0,olx,product 171,lenovo,accessories,good,10604.0,seller_171,4.4,vijayawada,2024-07-07,https://example.com/product/171,sold,2024-07-28,product 171,SKU0171,65w usb-c gan charger,0
172.0,olx,product 172,hp,laptop,new,40574.0,seller_172,4.1,hyderabad,2025-08-30,https://example.com/product/172,available,2025-09-21,product 172,SKU0172,envy 13,0
173.0,olx,product 173,lenovo,mobile,new,19541.0,seller_173,4.0,vijayawada,2023-07-31,https://example.com/product/173,sold,2023-08-23,product 173,SKU0173,lenovo legion phone duel,0
174.0,olx,product 174,samsung,electronics,new,13443.0,seller_174,3.6,bangalore,2022-08-21,https://example.com/product/174,sold,2022-09-14,product 174,SKU0174,galaxy tab s9,0
175.0,olx,product 175,dell,laptop,new,40279.0,seller_175,4.0,vizag,2024-11-07,https://example.com/product/175,available,2024-12-02,product 175,SKU0175,alienware m16,0
176.0,olx,product 176,apple,accessories,new,16645.0,seller_176,3.6,vijayawada,2025-08-17,https://example.com/product/176,sold,2025-09-12,product 176,SKU0176,apple watch series 9,0
177.0,olx,product 177,dell,mobile,new,39436.0,seller_177,4.9,vijayawada,2024-02-20,https://example.com/product/177,sold,2024-03-18,product 177,SKU0177,dell venue pro 11,0
178.0,olx,product 178,samsung,laptop,like new,15151.0,seller_178,4.0,vijayawada,2025-02-25,https://example.com/product/178,sold,2025-03-25,product 178,SKU0178,galaxy book go,0
179.0,olx,product 179,lenovo,laptop,new,18078.0,seller_179,4.0,vijayawada,2025-03-08,https://example.com/product/179,sold,2025-04-06,product 179,SKU0179,thinkpad x1 carbon,0
180.0,olx,product 180,hp,electronics,good,34205.0,seller_180,4.4,vizag,2023-10-04,https://example.com/product/180,available,2023-11-03,product 180,SKU0180,sprocket photo printer,0
181.0,olx,product 181,lenovo,mobile,refurbished,15587.0,seller_181,4.0,hyderabad,2023-08-28,https://example.com/product/181,available,2023-08-29,product 181,SKU0181,lenovo legion phone duel,0
182.0,olx,product 182,apple,mobile,like new,23891.0,seller_182,4.3,vizag,2023-12-31,https://example.com/product/182,available,2024-01-02,product 182,SKU0182,iphone 14,0
183.0,olx,product 183,hp,mobile,like new,13922.0,seller_183,5.0,vizag,2023-04-25,https://example.com/product/183,sold,2023-04-28,product 183,SKU0183,hp elite x3,0
184.0,olx,product 184,lenovo,mobile,refurbished,15368.0,seller_184,4.4,hyderabad,2023-11-26,https://example.com/product/184,available,2023-11-30,product 184,SKU0184,lenovo legion phone duel,0
185.0,olx,product 185,lenovo,electronics,like new,48438.0,seller_185,4.9,vijayawada,2024-05-28,https://example.com/product/185,available,2024-06-02,product 185,SKU0185,"thinkvision monitor 27""",0
186.0,olx,product 186,samsung,electronics,good,45465.0,seller_186,4.6,hyderabad,2024-10-30,https://example.com/product/186,sold,2024-11-05,product 186,SKU0186,galaxy tab s9,0
187.0,olx,product 187,dell,laptop,new,40017.0,seller_187,3.6,bangalore,2025-09-20,https://example.com/product/187,sold,2025-09-27,product 187,SKU0187,alienware m16,0
188.0,olx,product 188,samsung,laptop,good,24066.0,seller_188,4.5,vijayawada,2023-10-02,https://example.com/product/188,sold,2023-10-10,product 188,SKU0188,galaxy book go,0
189.0,olx,product 189,dell,electronics,refurbished,26837.0,seller_189,4.6,vijayawada,2023-11-20,https://example.com/product/189,sold,2023-11-29,product 189,SKU0189,ultrasharp 27 monitor,0
190.0,olx,product 190,dell,accessories,refurbished,21793.0,seller_190,4.7,hyderabad,2023-07-06,https://example.com/product/190,sold,2023-07-16,product 190,SKU0190,dell pro stereo headset,0
191.0,olx,product 191,hp,electronics,new,34675.0,seller_191,4.3,hyderabad,2024-10-01,https://example.com/product/191,sold,2024-10-12,product 191,SKU0191,series 7 pro monitor,0
192.0,olx,product 192,apple,laptop,new,38467.0,seller_192,4.1,vijayawada,2023-09-13,https://example.com/product/192,sold,2023-09-25,product 192,SKU0192,"macbook pro 16""",0
193.0,olx,product 193,samsung,furniture,good,24036.0,seller_193,4.3,bangalore,2024-12-20,https://example.com/product/193,available,2025-01-02,product 193,SKU0193,samsung furniture device,0
194.0,olx,product 194,lenovo,furniture,good,49905.0,seller_194,3.9,vizag,2024-02-28,https://example.com/product/194,sold,2024-03-13,product 194,SKU0194,lenovo furniture device,0
195.0,olx,product 195,apple,furniture,new,18087.0,seller_195,4.4,bangalore,2023-10-15,https://example.com/product/195,available,2023-10-30,product 195,SKU0195,apple furniture device,0
196.0,olx,product 196,dell,electronics,like new,12316.0,seller_196,3.6,vijayawada,2022-10-07,https://example.com/product/196,available,2022-10-23,product 196,SKU0196,dell gaming monitor s2721dgf,0
197.0,olx,product 197,lenovo,mobile,like new,30941.0,seller_197,4.8,hyderabad,2025-05-26,https://example.com/product/197,sold,2025-06-12,product 197,SKU0197,lenovo legion phone duel,0
198.0,olx,product 198,lenovo,laptop,good,36960.0,seller_198,4.7,vizag,2022-12-17,https://example.com/product/198,available,2023-01-04,product 198,SKU0198,ideapad slim 5,0
199.0,olx,product 199,dell,accessories,new,24741.0,seller_199,4.2,vizag,2024-12-24,https://example.com/product/199,sold,2025-01-12,product 199,SKU0199,dell premier wireless mouse,0
200.0,olx,product 200,dell,laptop,like new,19125.0,seller_200,4.5,vijayawada,2024-05-01,https://example.com/product/200,available,2024-05-21,product 200,SKU0200,latitude 5420,0
201.0,olx,product 201,dell,accessories,new,22902.0,seller_201,4.2,vizag,2024-10-09,https://example.com/product/201,available,2024-10-30,product 201,SKU0201,dell pro stereo headset,0
202.0,olx,product 202,dell,furniture,like new,33268.0,seller_202,4.5,vijayawada,2025-02-04,https://example.com/product/202,available,2025-02-26,product 202,SKU0202,dell furniture device,0
203.0,olx,product 203,apple,laptop,new,34977.0,seller_203,4.2,hyderabad,2024-12-13,https://example.com/product/203,sold,2025-01-05,product 203,SKU0203,macbook air m1,0
204.0,olx,product 204,lenovo,mobile,like new,16226.0,seller_204,4.5,vijayawada,2024-01-25,https://example.com/product/204,sold,2024-02-18,product 204,SKU0204,lenovo legion phone duel,0
205.0,olx,product 205,apple,accessories,refurbished,30511.0,seller_205,4.7,vijayawada,2025-03-10,https://example.com/product/205,available,2025-04-04,product 205,SKU0205,airpods pro (2nd gen),0
206.0,olx,product 206,apple,mobile,like new,41986.0,seller_206,4.3,bangalore,2023-05-14,https://example.com/product/206,available,2023-06-09,product 206,SKU0206,iphone 13 mini,0
207.0,olx,product 207,dell,mobile,refurbished,42817.0,seller_207,3.7,vijayawada,2024-06-24,https://example.com/product/207,sold,2024-07-21,product 207,SKU0207,dell venue pro 11,0
208.0,olx,product 208,hp,furniture,good,32176.0,seller_208,4.2,vizag,2024-05-21,https://example.com/product/208,available,2024-06-18,product 208,SKU0208,hp furniture device,0
209.0,olx,product 209,hp,furniture,new,34213.0,seller_209,4.2,vizag,2023-12-19,https://example.com/product/209,sold,2024-01-17,product 209,SKU0209,hp furniture device,0
210.0,olx,product 210,hp,electronics,refurbished,25368.0,seller_210,4.4,vizag,2023-05-29,https://example.com/product/210,available,2023-06-28,product 210,SKU0210,series 7 pro monitor,0
211.0,olx,product 211,lenovo,laptop,good,41390.0,seller_211,4.2,bangalore,2025-07-16,https://example.com/product/211,available,2025-07-17,product 211,SKU0211,legion 5 pro,0
212.0,olx,product 212,hp,furniture,refurbished,26933.0,seller_212,4.2,hyderabad,2025-05-16,https://example.com/product/212,available,2025-05-18,product 212,SKU0212,hp furniture device,0
213.0,olx,product 213,lenovo,mobile,new,11704.0,seller_213,4.4,vijayawada,2025-10-31,https://example.com/product/213,available,2025-11-03,product 213,SKU0213,lenovo thinkphone,0
214.0,olx,product 214,hp,furniture,new,14461.0,seller_214,4.6,vijayawada,2025-08-21,https://example.com/product/214,available,2025-08-25,product 214,SKU0214,hp furniture device,0
215.0,olx,product 215,apple,laptop,new,20212.0,seller_215,4.2,bangalore,2024-09-18,https://example.com/product/215,sold,2024-09-23,product 215,SKU0215,macbook air m1,0
216.0,olx,product 216,samsung,furniture,refurbished,38705.0,seller_216,4.5,vizag,2022-12-22,https://example.com/product/216,available,2022-12-28,product 216,SKU0216,samsung furniture device,0
217.0,olx,product 217,dell,mobile,like new,49481.0,seller_217,4.1,vijayawada,2024-08-23,https://example.com/product/217,available,2024-08-30,product 217,SKU0217,dell venue pro 11,0
218.0,olx,product 218,samsung,mobile,good,18025.0,seller_218,4.1,bangalore,2025-04-16,https://example.com/product/218,available,2025-04-24,product 218,SKU0218,galaxy s24 ultra,0
219.0,olx,product 219,samsung,furniture,like new,37365.0,seller_219,4.1,bangalore,2023-03-07,https://example.com/product/219,available,2023-03-16,product 219,SKU0219,samsung furniture device,0
220.0,olx,product 220,apple,furniture,like new,25063.0,seller_220,5.0,hyderabad,2025-10-22,https://example.com/product/220,available,2025-11-01,product 220,SKU0220,apple furniture device,0
221.0,olx,product 221,dell,furniture,good,12810.0,seller_221,4.5,vizag,2023-03-01,https://example.com/product/221,available,2023-03-12,product 221,SKU0221,dell furniture device,0
222.0,olx,product 222,samsung,accessories,good,47846.0,seller_222,4.0,vizag,2023-03-11,https://example.com/product/222,available,2023-03-23,product 222,SKU0222,galaxy buds2 pro,0
223.0,olx,product 223,dell,mobile,good,32105.0,seller_223,4.4,hyderabad,2023-01-31,https://example.com/product/223,sold,2023-02-13,product 223,SKU0223,dell venue pro 11,0
224.0,olx,product 224,apple,accessories,refurbished,19890.0,seller_224,4.7,vizag,2023-12-08,https://example.com/product/224,sold,2023-12-22,product 224,SKU0224,magsafe battery pack,0
225.0,olx,product 225,lenovo,mobile,like new,33963.0,seller_225,4.3,hyderabad,2025-07-16,https://example.com/product/225,sold,2025-07-31,product 225,SKU0225,lenovo legion phone duel,0
226.0,olx,product 226,samsung,furniture,good,38488.0,seller_226,3.9,bangalore,2023-08-12,https://example.com/product/226,sold,2023-08-28,product 226,SKU0226,samsung furniture device,0
227.0,olx,product 227,samsung,accessories,like new,21419.0,seller_227,3.6,bangalore,2023-04-06,https://example.com/product/227,available,2023-04-23,product 227,SKU0227,10000mah power bank,0
228.0,olx,product 228,lenovo,laptop,good,36738.0,seller_228,3.8,vijayawada,2023-06-08,https://example.com/product/228,available,2023-06-26,product 228,SKU0228,ideapad slim 5,0
229.0,olx,product 229,samsung,furniture,refurbished,14937.0,seller_229,4.0,bangalore,2025-10-14,https://example.com/product/229,sold,2025-11-02,product 229,SKU0229,samsung furniture device,0
230.0,olx,product 230,apple,accessories,like new,33489.0,seller_230,3.6,vijayawada,2023-05-14,https://example.com/product/230,available,2023-06-03,product 230,SKU0230,apple watch series 9,0
231.0,olx,product 231,samsung,laptop,good,48186.0,seller_231,4.6,vizag,2023-10-07,https://example.com/product/231,sold,2023-10-28,product 231,SKU0231,galaxy book go,0
232.0,olx,product 232,dell,mobile,refurbished,13012.0,seller_232,3.6,vijayawada,2023-01-02,https://example.com/product/232,sold,2023-01-24,product 232,SKU0232,dell venue pro 11,0
233.0,olx,product 233,samsung,accessories,like new,20613.0,seller_233,4.8,vijayawada,2025-05-31,https://example.com/product/233,available,2025-06-23,product 233,SKU0233,galaxy buds2 pro,0
234.0,olx,product 234,hp,mobile,refurbished,30720.0,seller_234,3.6,bangalore,2022-10-07,https://example.com/product/234,available,2022-10-31,product 234,SKU0234,hp elite x3,0
235.0,olx,product 235,samsung,mobile,new,46648.0,seller_235,3.7,vijayawada,2024-12-22,https://example.com/product/235,sold,2025-01-16,product 235,SKU0235,galaxy z flip5,0
236.0,olx,product 236,hp,accessories,good,43818.0,seller_236,4.8,bangalore,2023-10-07,https://example.com/product/236,available,2023-11-02,product 236,SKU0236,hp usb-c multiport hub,0
237.0,olx,product 237,samsung,furniture,refurbished,26930.0,seller_237,4.7,vizag,2024-11-16,https://example.com/product/237,available,2024-12-13,product 237,SKU0237,samsung furniture device,0
238.0,olx,product 238,hp,mobile,like new,24004.0,seller_238,4.1,vizag,2025-10-24,https://example.com/product/238,available,2025-11-21,product 238,SKU0238,hp elite x3,0
239.0,olx,product 239,apple,accessories,like new,26412.0,seller_239,5.0,vizag,2023-06-19,https://example.com/product/239,available,2023-07-18,product 239,SKU0239,magsafe battery pack,0
240.0,olx,product 240,dell,accessories,like new,48316.0,seller_240,3.5,bangalore,2024-11-08,https://example.com/product/240,available,2024-12-08,product 240,SKU0240,dell pro stereo headset,0
241.0,olx,product 241,apple,furniture,good,22160.0,seller_241,4.7,hyderabad,2025-04-10,https://example.com/product/241,sold,2025-04-11,product 241,SKU0241,apple furniture device,0
242.0,olx,product 242,dell,laptop,refurbished,12285.0,seller_242,3.8,hyderabad,2025-03-13,https://example.com/product/242,available,2025-03-15,product 242,SKU0242,alienware m16,0
243.0,olx,product 243,dell,laptop,refurbished,13432.0,seller_243,4.7,hyderabad,2023-09-24,https://example.com/product/243,available,2023-09-27,product 243,SKU0243,xps 13,0
244.0,olx,product 244,apple,furniture,like new,17937.0,seller_244,3.8,vizag,2026-01-02,https://example.com/product/244,sold,2026-01-06,product 244,SKU0244,apple furniture device,0
245.0,olx,product 245,hp,laptop,new,34992.0,seller_245,3.9,vijayawada,2023-04-13,https://example.com/product/245,available,2023-04-18,product 245,SKU0245,envy 13,0
246.0,olx,product 246,lenovo,laptop,refurbished,26200.0,seller_246,4.0,vijayawada,2025-07-04,https://example.com/product/246,available,2025-07-10,product 246,SKU0246,legion 5 pro,0
247.0,olx,product 247,apple,mobile,like new,18690.0,seller_247,4.1,bangalore,2023-10-10,https://example.com/product/247,sold,2023-10-17,product 247,SKU0247,iphone se (3rd gen),0
248.0,olx,product 248,apple,electronics,refurbished,46291.0,seller_248,3.6,vizag,2024-10-30,https://example.com/product/248,sold,2024-11-07,product 248,SKU0248,apple tv 4k,0
249.0,olx,product 249,lenovo,accessories,good,31449.0,seller_249,3.9,hyderabad,2025-10-28,https://example.com/product/249,sold,2025-11-06,product 249,SKU0249,lenovo wireless mouse,0
250.0,olx,product 250,hp,furniture,like new,47941.0,seller_250,3.8,vizag,2025-07-07,https://example.com/product/250,available,2025-07-17,product 250,SKU0250,hp furniture device,0
251.0,olx,product 251,hp,electronics,refurbished,49383.0,seller_251,4.4,bangalore,2024-05-19,https://example.com/product/251,available,2024-05-30,product 251,SKU0251,series 7 pro monitor,0
252.0,olx,product 252,hp,mobile,new,27423.0,seller_252,3.8,vijayawada,2023-06-09,https://example.com/product/252,sold,2023-06-21,product 252,SKU0252,hp elite x3,0
